date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,1,1,,,,,,
2020-03-22,0,1,,,,,,
2020-03-23,0,1,,,,,,
2020-03-24,0,1,,,,,,
2020-03-25,2,3,,,,,,
2020-03-26,2,5,,,,,,
2020-03-27,2,7,,,,,,
2020-03-28,2,9,,,,,,
2020-03-29,2,11,,,,,,
2020-03-30,2,13,,,,,,
2020-03-31,4,17,,,,,,
2020-04-01,0,17,,,,,,
2020-04-02,2,19,,,,,,
2020-04-03,1,20,,,,,,
2020-04-04,5,25,,,,,,
2020-04-05,2,27,,,,,,
2020-04-06,0,27,,,,,,
2020-04-07,7,34,,,,,,
2020-04-08,,,7,5,10,41,39,44
2020-04-09,,,8,5,11,49,44,55
2020-04-10,,,9,5,13,58,49,68
2020-04-11,,,9,5,14,67,54,82
2020-04-12,,,10,5,16,77,59,98
2020-04-13,,,11,5,18,88,64,116
2020-04-14,,,11,5,20,99,69,136
2020-04-15,,,12,5,22,111,74,157
2020-04-16,,,12,4,24,123,78,181
2020-04-17,,,13,4,25,136,82,206
2020-04-18,,,13,4,27,149,86,233
2020-04-19,,,13,3,28,162,89,261
2020-04-20,,,14,3,30,176,92,291
2020-04-21,,,14,2,31,189,94,322
2020-04-22,,,13,2,31,203,96,353
2020-04-23,,,13,2,32,216,98,384
2020-04-24,,,13,2,33,229,100,417
2020-04-25,,,12,1,33,241,101,450
2020-04-26,,,12,1,32,253,102,482
2020-04-27,,,11,1,32,264,103,513
2020-04-28,,,11,1,31,275,104,544
2020-04-29,,,10,1,30,285,105,574
2020-04-30,,,9,1,29,294,106,603
2020-05-01,,,9,1,27,303,107,630
2020-05-02,,,8,1,26,311,108,656
2020-05-03,,,8,1,25,319,109,680
2020-05-04,,,7,1,24,326,110,704
2020-05-05,,,7,1,23,332,111,726
2020-05-06,,,6,0,22,338,111,748
2020-05-07,,,6,0,21,344,111,769
2020-05-08,,,5,0,20,349,111,789
2020-05-09,,,5,0,19,354,111,807
2020-05-10,,,5,0,18,359,111,825
2020-05-11,,,4,0,17,363,111,842
2020-05-12,,,4,0,16,367,111,858
2020-05-13,,,4,0,16,371,111,874
2020-05-14,,,3,0,15,374,111,889
2020-05-15,,,3,0,14,377,111,903
2020-05-16,,,3,0,13,380,111,916
2020-05-17,,,3,0,13,383,111,928
2020-05-18,,,3,0,12,386,111,940
2020-05-19,,,2,0,11,388,111,951
2020-05-20,,,2,0,11,390,111,962
2020-05-21,,,2,0,10,393,111,972
2020-05-22,,,2,0,10,395,111,981
2020-05-23,,,2,0,9,397,111,990
2020-05-24,,,2,0,9,398,111,999
2020-05-25,,,2,0,8,400,111,1007
2020-05-26,,,2,0,8,402,111,1015
2020-05-27,,,2,0,7,403,111,1022
2020-05-28,,,1,0,7,405,111,1029
2020-05-29,,,1,0,7,406,111,1035
2020-05-30,,,1,0,6,407,111,1041
2020-05-31,,,1,0,6,408,111,1047
2020-06-01,,,1,0,6,409,111,1053
2020-06-02,,,1,0,5,410,111,1058
2020-06-03,,,1,0,5,411,111,1063
2020-06-04,,,1,0,5,412,111,1068
2020-06-05,,,1,0,4,413,111,1072
2020-06-06,,,1,0,4,414,111,1076
2020-06-07,,,1,0,4,415,111,1080
2020-06-08,,,1,0,4,415,111,1084
2020-06-09,,,1,0,4,416,111,1088
2020-06-10,,,1,0,3,416,111,1091
2020-06-11,,,1,0,3,417,111,1094
2020-06-12,,,1,0,3,417,111,1097
2020-06-13,,,0,0,3,418,111,1100
2020-06-14,,,0,0,3,418,111,1103
2020-06-15,,,0,0,3,419,111,1105
2020-06-16,,,0,0,2,419,111,1107
2020-06-17,,,0,0,2,420,111,1109
2020-06-18,,,0,0,2,420,111,1111
2020-06-19,,,0,0,2,420,111,1113
2020-06-20,,,0,0,2,421,111,1115
2020-06-21,,,0,0,2,421,111,1117
2020-06-22,,,0,0,2,421,111,1119
2020-06-23,,,0,0,2,422,111,1121
2020-06-24,,,0,0,1,422,111,1122
2020-06-25,,,0,0,1,422,111,1123
2020-06-26,,,0,0,1,423,111,1124
2020-06-27,,,0,0,1,423,111,1125
2020-06-28,,,0,0,1,423,111,1126
2020-06-29,,,0,0,1,423,111,1127
2020-06-30,,,0,0,1,424,111,1128
