date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,,,,,,,,
2020-03-22,,,,,,,,
2020-03-23,,,,,,,,
2020-03-24,,,,,,,,
2020-03-25,,,,,,,,
2020-03-26,,,,,,,,
2020-03-27,,,,,,,,
2020-03-28,,,,,,,,
2020-03-29,,,,,,,,
2020-03-30,1,1,,,,,,
2020-03-31,0,1,,,,,,
2020-04-01,0,1,,,,,,
2020-04-02,1,2,,,,,,
2020-04-03,0,2,,,,,,
2020-04-04,0,2,,,,,,
2020-04-05,1,3,,,,,,
2020-04-06,,,1,1,1,4,4,4
2020-04-07,,,1,1,2,5,5,6
2020-04-08,,,2,1,2,7,6,8
2020-04-09,,,2,1,2,9,7,10
2020-04-10,,,2,1,3,11,8,13
2020-04-11,,,2,1,3,13,9,16
2020-04-12,,,2,1,3,15,10,19
2020-04-13,,,2,1,3,17,11,22
2020-04-14,,,2,1,3,19,12,25
2020-04-15,,,2,1,3,21,13,28
2020-04-16,,,2,1,3,23,14,31
2020-04-17,,,2,1,3,25,15,34
2020-04-18,,,2,1,3,27,16,37
2020-04-19,,,2,1,3,29,17,40
2020-04-20,,,2,1,3,31,18,43
2020-04-21,,,2,1,3,33,19,46
2020-04-22,,,2,1,3,35,20,49
2020-04-23,,,2,1,3,36,21,52
2020-04-24,,,2,1,3,38,22,55
2020-04-25,,,2,1,3,40,23,58
2020-04-26,,,2,1,3,41,24,61
2020-04-27,,,2,1,3,43,25,64
2020-04-28,,,2,1,3,44,26,67
2020-04-29,,,1,1,3,46,27,70
2020-04-30,,,1,1,3,47,28,73
2020-05-01,,,1,1,3,49,29,76
2020-05-02,,,1,1,3,50,30,79
2020-05-03,,,1,1,3,52,31,82
2020-05-04,,,1,1,3,53,32,85
2020-05-05,,,1,1,3,55,33,88
2020-05-06,,,1,1,3,56,34,91
2020-05-07,,,1,1,3,57,35,94
2020-05-08,,,1,1,3,59,36,97
2020-05-09,,,1,1,3,60,37,100
2020-05-10,,,1,1,3,61,38,103
2020-05-11,,,1,1,3,63,39,106
2020-05-12,,,1,1,3,64,40,109
2020-05-13,,,1,1,2,66,41,111
2020-05-14,,,1,1,2,67,42,113
2020-05-15,,,1,1,2,68,43,115
2020-05-16,,,1,1,2,70,44,117
2020-05-17,,,1,1,2,71,45,119
2020-05-18,,,1,1,2,72,46,121
2020-05-19,,,1,1,2,73,47,123
2020-05-20,,,1,1,2,75,48,125
2020-05-21,,,1,1,2,76,49,127
2020-05-22,,,1,1,2,77,50,129
2020-05-23,,,1,1,2,78,51,131
2020-05-24,,,1,1,2,79,52,133
2020-05-25,,,1,1,2,80,53,135
2020-05-26,,,1,1,2,82,54,137
2020-05-27,,,1,1,2,83,55,139
2020-05-28,,,1,1,2,84,56,141
2020-05-29,,,1,0,2,85,56,143
2020-05-30,,,1,0,2,86,56,145
2020-05-31,,,1,0,2,87,56,147
2020-06-01,,,1,0,2,88,56,149
2020-06-02,,,1,0,2,88,56,151
2020-06-03,,,1,0,2,89,56,153
2020-06-04,,,1,0,2,90,56,155
2020-06-05,,,1,0,2,91,56,157
2020-06-06,,,1,0,2,92,56,159
2020-06-07,,,1,0,2,93,56,161
2020-06-08,,,1,0,2,94,56,163
2020-06-09,,,1,0,2,95,56,165
2020-06-10,,,1,0,2,96,56,167
2020-06-11,,,1,0,2,97,56,169
2020-06-12,,,1,0,2,98,56,171
2020-06-13,,,1,0,2,99,56,173
2020-06-14,,,1,0,2,99,56,175
2020-06-15,,,1,0,2,100,56,177
2020-06-16,,,1,0,2,101,56,179
2020-06-17,,,1,0,2,101,56,181
2020-06-18,,,1,0,2,102,56,183
2020-06-19,,,1,0,2,103,56,185
2020-06-20,,,1,0,2,103,56,187
2020-06-21,,,1,0,2,104,56,189
2020-06-22,,,1,0,1,104,56,190
2020-06-23,,,1,0,1,105,56,191
2020-06-24,,,1,0,1,105,56,192
2020-06-25,,,1,0,1,106,56,193
2020-06-26,,,1,0,1,106,56,194
2020-06-27,,,1,0,1,107,56,195
2020-06-28,,,1,0,1,107,56,196
2020-06-29,,,0,0,1,108,56,197
2020-06-30,,,0,0,1,108,56,198
