date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-22,,,,,,,,
2020-02-23,,,,,,,,
2020-02-24,,,,,,,,
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,1,1,,,,,,
2020-03-19,0,1,,,,,,
2020-03-20,0,1,,,,,,
2020-03-21,0,1,,,,,,
2020-03-22,0,1,,,,,,
2020-03-23,0,1,,,,,,
2020-03-24,0,1,,,,,,
2020-03-25,0,1,,,,,,
2020-03-26,0,1,,,,,,
2020-03-27,0,1,,,,,,
2020-03-28,0,1,,,,,,
2020-03-29,0,1,,,,,,
2020-03-30,0,1,,,,,,
2020-03-31,0,1,,,,,,
2020-04-01,1,2,,,,,,
2020-04-02,0,2,,,,,,
2020-04-03,0,2,,,,,,
2020-04-04,0,2,,,,,,
2020-04-05,0,2,,,,,,
2020-04-06,,,3,2,3,5,4,5
2020-04-07,,,3,2,3,8,6,8
2020-04-08,,,3,2,3,10,8,11
2020-04-09,,,3,2,4,13,10,15
2020-04-10,,,3,2,4,16,12,19
2020-04-11,,,3,2,4,18,14,23
2020-04-12,,,3,2,4,21,16,27
2020-04-13,,,2,1,4,23,17,31
2020-04-14,,,2,1,4,26,18,35
2020-04-15,,,2,1,4,28,19,39
2020-04-16,,,2,1,3,30,20,42
2020-04-17,,,2,1,3,32,21,45
2020-04-18,,,2,1,3,34,22,48
2020-04-19,,,2,1,3,36,23,51
2020-04-20,,,2,1,3,38,24,54
2020-04-21,,,2,1,3,40,25,57
2020-04-22,,,2,1,3,42,26,60
2020-04-23,,,2,1,3,43,27,63
2020-04-24,,,2,1,3,45,28,66
2020-04-25,,,2,1,3,47,29,69
2020-04-26,,,2,1,3,48,30,72
2020-04-27,,,2,1,3,50,31,75
2020-04-28,,,2,1,3,51,32,78
2020-04-29,,,2,1,3,53,33,81
2020-04-30,,,1,1,3,54,34,84
2020-05-01,,,1,1,3,56,35,87
2020-05-02,,,1,1,3,57,36,90
2020-05-03,,,1,1,3,59,37,93
2020-05-04,,,1,1,3,60,38,96
2020-05-05,,,1,1,3,61,39,99
2020-05-06,,,1,1,3,63,40,102
2020-05-07,,,1,1,3,64,41,105
2020-05-08,,,1,1,2,66,42,107
2020-05-09,,,1,1,2,67,43,109
2020-05-10,,,1,1,2,68,44,111
2020-05-11,,,1,1,2,70,45,113
2020-05-12,,,1,1,2,71,46,115
2020-05-13,,,1,1,2,72,47,117
2020-05-14,,,1,1,2,73,48,119
2020-05-15,,,1,1,2,75,49,121
2020-05-16,,,1,1,2,76,50,123
2020-05-17,,,1,1,2,77,51,125
2020-05-18,,,1,1,2,78,52,127
2020-05-19,,,1,1,2,79,53,129
2020-05-20,,,1,1,2,81,54,131
2020-05-21,,,1,1,2,82,55,133
2020-05-22,,,1,1,2,83,56,135
2020-05-23,,,1,0,2,84,56,137
2020-05-24,,,1,0,2,85,56,139
2020-05-25,,,1,0,2,86,56,141
2020-05-26,,,1,0,2,87,56,143
2020-05-27,,,1,0,2,88,56,145
2020-05-28,,,1,0,2,88,56,147
2020-05-29,,,1,0,2,89,56,149
2020-05-30,,,1,0,2,90,56,151
2020-05-31,,,1,0,2,91,56,153
2020-06-01,,,1,0,2,92,56,155
2020-06-02,,,1,0,2,93,56,157
2020-06-03,,,1,0,2,94,56,159
2020-06-04,,,1,0,2,95,56,161
2020-06-05,,,1,0,2,96,56,163
2020-06-06,,,1,0,2,97,56,165
2020-06-07,,,1,0,2,98,56,167
2020-06-08,,,1,0,2,99,56,169
2020-06-09,,,1,0,2,100,56,171
2020-06-10,,,1,0,2,100,56,173
2020-06-11,,,1,0,2,101,56,175
2020-06-12,,,1,0,2,102,56,177
2020-06-13,,,1,0,2,102,56,179
2020-06-14,,,1,0,2,103,56,181
2020-06-15,,,1,0,2,104,56,183
2020-06-16,,,1,0,2,104,56,185
2020-06-17,,,1,0,2,105,56,187
2020-06-18,,,1,0,1,106,56,188
2020-06-19,,,1,0,1,106,56,189
2020-06-20,,,1,0,1,107,56,190
2020-06-21,,,1,0,1,107,56,191
2020-06-22,,,1,0,1,108,56,192
2020-06-23,,,1,0,1,108,56,193
2020-06-24,,,1,0,1,109,56,194
2020-06-25,,,1,0,1,110,56,195
2020-06-26,,,0,0,1,110,56,196
2020-06-27,,,0,0,1,110,56,197
2020-06-28,,,0,0,1,111,56,198
2020-06-29,,,0,0,1,111,56,199
2020-06-30,,,0,0,1,111,56,200
