date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,1,1,,,,,,
2020-03-22,0,1,,,,,,
2020-03-23,0,1,,,,,,
2020-03-24,0,1,,,,,,
2020-03-25,0,1,,,,,,
2020-03-26,1,2,,,,,,
2020-03-27,2,4,,,,,,
2020-03-28,1,5,,,,,,
2020-03-29,4,9,,,,,,
2020-03-30,1,10,,,,,,
2020-03-31,2,12,,,,,,
2020-04-01,5,17,,,,,,
2020-04-02,1,18,,,,,,
2020-04-03,4,22,,,,,,
2020-04-04,2,24,,,,,,
2020-04-05,5,29,,,,,,
2020-04-06,,,5,4,6,34,33,35
2020-04-07,,,5,4,7,39,37,42
2020-04-08,,,5,4,7,45,41,49
2020-04-09,,,6,3,8,50,44,57
2020-04-10,,,5,3,8,56,47,65
2020-04-11,,,5,3,8,61,50,73
2020-04-12,,,5,3,9,66,53,82
2020-04-13,,,5,2,9,72,55,91
2020-04-14,,,5,2,9,77,57,100
2020-04-15,,,5,2,8,81,59,108
2020-04-16,,,4,2,8,86,61,116
2020-04-17,,,4,1,8,90,62,124
2020-04-18,,,4,1,8,94,63,132
2020-04-19,,,4,1,8,98,64,140
2020-04-20,,,3,1,7,101,65,147
2020-04-21,,,3,1,7,104,66,154
2020-04-22,,,3,1,7,107,67,161
2020-04-23,,,3,1,6,110,68,167
2020-04-24,,,3,1,6,113,69,173
2020-04-25,,,3,1,6,116,70,179
2020-04-26,,,2,1,6,118,71,185
2020-04-27,,,2,1,5,120,72,190
2020-04-28,,,2,1,5,123,73,195
2020-04-29,,,2,1,5,125,74,200
2020-04-30,,,2,1,5,127,75,205
2020-05-01,,,2,1,5,129,76,210
2020-05-02,,,2,1,4,131,77,214
2020-05-03,,,2,1,4,133,78,218
2020-05-04,,,2,1,4,134,79,222
2020-05-05,,,2,1,4,136,80,226
2020-05-06,,,2,1,4,138,81,230
2020-05-07,,,2,1,4,139,82,234
2020-05-08,,,2,1,4,141,83,238
2020-05-09,,,2,1,4,143,84,242
2020-05-10,,,2,1,3,144,85,245
2020-05-11,,,2,1,3,146,86,248
2020-05-12,,,2,1,3,147,87,251
2020-05-13,,,2,1,3,149,88,254
2020-05-14,,,2,1,3,151,89,257
2020-05-15,,,2,1,3,152,90,260
2020-05-16,,,1,1,3,154,91,263
2020-05-17,,,1,1,3,155,92,266
2020-05-18,,,1,1,3,156,93,269
2020-05-19,,,1,1,3,158,94,272
2020-05-20,,,1,1,3,159,95,275
2020-05-21,,,1,1,3,160,96,278
2020-05-22,,,1,1,3,162,97,281
2020-05-23,,,1,1,3,163,98,283
2020-05-24,,,1,1,2,164,99,285
2020-05-25,,,1,0,2,165,99,287
2020-05-26,,,1,0,2,166,99,289
2020-05-27,,,1,0,2,167,99,291
2020-05-28,,,1,0,2,168,99,293
2020-05-29,,,1,0,2,169,99,295
2020-05-30,,,1,0,2,170,99,297
2020-05-31,,,1,0,2,171,99,299
2020-06-01,,,1,0,2,172,99,301
2020-06-02,,,1,0,2,173,99,303
2020-06-03,,,1,0,2,174,99,305
2020-06-04,,,1,0,2,175,99,307
2020-06-05,,,1,0,2,176,99,309
2020-06-06,,,1,0,2,177,99,311
2020-06-07,,,1,0,2,178,99,313
2020-06-08,,,1,0,2,179,99,315
2020-06-09,,,1,0,2,180,99,317
2020-06-10,,,1,0,2,181,99,319
2020-06-11,,,1,0,2,182,99,321
2020-06-12,,,1,0,2,182,99,323
2020-06-13,,,1,0,2,183,99,325
2020-06-14,,,1,0,2,184,99,327
2020-06-15,,,1,0,2,185,99,329
2020-06-16,,,1,0,2,186,99,331
2020-06-17,,,1,0,2,186,99,333
2020-06-18,,,1,0,2,187,99,335
2020-06-19,,,1,0,2,188,99,337
2020-06-20,,,1,0,2,189,99,339
2020-06-21,,,1,0,2,189,99,341
2020-06-22,,,1,0,1,190,99,342
2020-06-23,,,1,0,1,190,99,343
2020-06-24,,,1,0,1,191,99,344
2020-06-25,,,1,0,1,191,99,345
2020-06-26,,,1,0,1,192,99,346
2020-06-27,,,0,0,1,192,99,347
2020-06-28,,,0,0,1,193,99,348
2020-06-29,,,0,0,1,193,99,349
2020-06-30,,,0,0,1,194,99,350
