date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,65,177,126,65,177,126,65,177,2.275221885,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,65,177,252,130,354,252,130,354,2.2752121347,2.0999923518,2.39999975729,US,,
2020-02-07,0,0,,,,,,,126,65,177,378,195,531,378,195,531,2.27520886925,2.09998970199,2.39999962881,US,,
2020-02-08,0,0,,,,,,,126,65,177,504,260,708,504,260,708,2.27520449648,2.09998630062,2.39999943346,US,,
2020-02-09,0,0,,,,,,,291,163,405,794,438,1099,795,423,1113,2.27519863543,2.09998173748,2.39999913658,US,,
2020-02-10,0,0,,,,,,,291,163,405,1085,607,1500,1086,586,1518,2.27519077185,2.09997529825,2.39999866652,US,,
2020-02-11,0,0,,,,,,,291,163,405,1376,773,1902,1377,749,1923,2.27518021071,2.09996663828,2.3999979691,US,,
2020-02-12,0,0,,,,,,,291,163,405,1666,938,2305,1668,912,2328,2.2751660113,2.09995494235,2.39999688285,US,,
2020-02-13,0,0,,,,,,,474,282,652,2140,1241,2937,2142,1194,2980,2.27514689872,2.09993914622,2.39999518081,US,,
2020-02-14,0,0,,,,,,,684,414,932,2824,1661,3863,2826,1608,3912,2.27509403267,2.09988897112,2.3999720091,US,,
2020-02-15,0,0,,,,,,,1163,715,1529,3987,2427,5362,3989,2323,5441,2.27505589238,2.09985599375,2.39996659084,US,,
2020-02-16,0,0,,,,,,,2181,1327,2782,6168,3869,8090,6170,3650,8223,2.27499785576,2.09980630756,2.39995297927,US,,
2020-02-17,0,0,,,,,,,3601,2337,4545,9769,6334,12547,9771,5987,12768,2.27492329216,2.09974273042,2.39993641194,US,,
2020-02-18,0,0,,,,,,,4021,2652,5087,13790,9028,17608,13792,8639,17855,2.27482536131,2.09965980938,2.39991455384,US,,
2020-02-19,0,0,,,,,,,4700,3155,5922,18490,12242,23495,18492,11794,23777,2.27469503205,2.09955042223,2.39988463189,US,,
2020-02-20,0,0,,,,,,,4840,3261,6114,23204,15449,29426,23332,15055,29891,2.27451927994,2.09940448514,2.39984231719,US,,
2020-02-21,0,0,,,,,,,5374,3678,6775,28452,19087,36005,28706,18733,36666,2.27428072462,2.09920879312,2.39978078554,US,,
2020-02-22,0,0,,,,,,,6457,4493,8153,34783,23561,43942,35163,23226,44819,2.27395923765,2.09894862206,2.39969248971,US,,
2020-02-23,0,0,,,,,,,7772,5505,9779,42429,29092,53476,42935,28731,54598,2.27352589017,2.09861282353,2.39956991389,US,,
2020-02-24,0,0,,,,,,,9856,6970,12449,51995,35977,65464,52791,35701,67047,2.27293932648,2.09818749439,2.39939602683,US,,
2020-02-25,0,0,,,,,,,15022,10223,19076,66726,46200,84021,67813,45924,86123,2.27214259301,2.09763050689,2.39913995274,US,,
2020-02-26,0,0,,,,,,,18263,12631,23206,84698,58710,106787,86076,58555,109329,2.27105710706,2.09690012875,2.39877528451,US,,
2020-02-27,0,0,,,,,,,19889,13694,25425,104296,72255,131795,105965,72249,134754,2.26957609425,2.09581516623,2.39824228077,US,,
2020-02-28,0,0,,,,,,,24005,16382,30956,127827,88352,162084,129970,88631,165710,2.26755231322,2.09443759394,2.39746011085,US,,
2020-02-29,1,1,,,,,,,29144,19383,38168,156287,107323,199268,159114,108014,203878,2.26478216866,2.09261473438,2.39630716739,US,,
2020-03-01,0,1,,,,,,,37609,24548,49905,192734,131207,247521,196723,132562,253783,2.26098533608,2.09023576896,2.39473953097,US,,
