date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,100,50,150,100,50,150,100,50,150,2.28941438737,US,,
2020-02-06,0,0,,,,,,,100,50,150,201,99,300,200,100,300,2.28920692856,US,,
2020-02-07,0,0,,,,,,,100,50,150,301,150,450,300,150,450,2.28916090829,US,,
2020-02-08,0,0,,,,,,,100,50,150,402,199,600,400,200,600,2.28910466355,US,,
2020-02-09,0,0,,,,,,,239,114,386,640,332,968,639,314,986,2.2890359165,US,,
2020-02-10,0,0,,,,,,,239,114,386,879,452,1348,878,428,1372,2.28895187948,US,,
2020-02-11,0,0,,,,,,,239,114,386,1117,570,1730,1117,542,1758,2.28884913992,US,,
2020-02-12,0,0,,,,,,,239,114,386,1356,687,2113,1356,656,2144,2.28872351908,US,,
2020-02-13,0,0,,,,,,,383,190,610,1739,899,2701,1739,846,2754,2.28856989837,US,,
2020-02-14,0,0,,,,,,,538,284,835,2276,1190,3530,2277,1130,3589,2.28836619371,US,,
2020-02-15,0,0,,,,,,,735,417,1100,3012,1629,4608,3012,1547,4689,2.28813436582,US,,
2020-02-16,0,0,,,,,,,1379,783,1898,4391,2517,6494,4391,2330,6587,2.28784666754,US,,
2020-02-17,0,0,,,,,,,2189,1360,3001,6580,3966,9417,6580,3690,9588,2.28749603523,US,,
2020-02-18,0,0,,,,,,,2516,1569,3492,9096,5564,12882,9096,5259,13080,2.28706775836,US,,
2020-02-19,0,0,,,,,,,3001,1947,4075,12097,7543,16924,12097,7206,17155,2.2865438882,US,,
2020-02-20,0,0,,,,,,,3106,2017,4215,15102,9513,20982,15203,9223,21370,2.28590191871,US,,
2020-02-21,0,0,,,,,,,3533,2293,4723,18535,11775,25532,18736,11516,26093,2.28511431132,US,,
2020-02-22,0,0,,,,,,,4441,2936,5911,22875,14693,31259,23177,14452,32004,2.28414919749,US,,
2020-02-23,0,0,,,,,,,5271,3539,6951,28046,18240,38015,28448,17991,38955,2.28296671178,US,,
2020-02-24,0,0,,,,,,,6305,4270,8367,34112,22448,45963,34753,22261,47322,2.28151688948,US,,
2020-02-25,0,0,,,,,,,9463,6171,12401,43337,28576,57772,44216,28432,59723,2.27973808696,US,,
2020-02-26,0,0,,,,,,,11315,7561,14889,54413,36042,72204,55531,35993,74612,2.2775541559,US,,
2020-02-27,0,0,,,,,,,12236,8129,16226,66411,44052,87991,67767,44122,90838,2.27487194035,US,,
2020-02-28,0,0,,,,,,,14488,9614,19412,80516,53459,106726,82255,53736,110250,2.27157639795,US,,
2020-02-29,1,1,,,,,,,17127,11075,23329,97105,64227,129098,99382,64811,133579,2.26752495755,US,,
2020-03-01,0,1,,,,,,,21832,13926,30226,118202,77757,158052,121214,78737,163805,2.26254107794,US,,
2020-03-02,5,6,,,,,,,26891,17105,37521,143714,94137,193543,148105,95842,201326,2.25640629316,US,,
2020-03-03,1,7,,,,,,,32584,20685,45660,174110,113527,236100,180689,116527,246986,2.24885057342,US,,
2020-03-04,4,11,,,,,,,39095,24483,54999,210689,136502,287515,219784,141010,301985,2.23954009387,US,,
2020-03-05,1,12,,,,,,,47920,29767,67220,255607,164394,350590,267704,170777,369205,2.22806256233,US,,
2020-03-06,2,14,,,,,,,57795,35357,81616,310297,197843,427947,325499,206134,450821,2.21391072451,US,,
2020-03-07,3,17,,,,,,,69106,42074,97908,375870,237730,521129,394605,248208,548729,2.19646516673,US,,
2020-03-08,4,21,,,,,,,81829,50134,115981,453258,284994,631265,476434,298342,664710,2.17497954356,US,,
2020-03-09,1,22,,,,,,,96078,59744,137496,544065,341227,761906,572512,358086,802206,2.14857449368,US,,
2020-03-10,6,28,,,,,,,112198,71271,161400,649959,408207,915058,684710,429357,963606,2.11625168449,US,,
2020-03-11,5,33,,,,,,,128491,83194,183206,768986,485288,1085843,813201,512551,1146812,2.07694500356,US,,
2020-03-12,10,43,,,,,,,144621,96974,198406,902292,574656,1269437,957822,609525,1345218,2.02962823721,US,,
2020-03-13,9,52,,,,,,,160217,107227,214663,1050273,673679,1467895,1118039,716752,1559881,1.9734914858,US,,
2020-03-14,6,58,,,,,,,174605,123050,226600,1210390,787008,1674938,1292644,839802,1786481,1.90817563751,US,,
