date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.29091618225,US,,
2020-02-06,0,0,,,,,,,101,50,150,201,99,300,202,100,300,2.29069639237,US,,
2020-02-07,0,0,,,,,,,101,50,150,302,150,450,303,150,450,2.29064764906,US,,
2020-02-08,0,0,,,,,,,101,50,150,403,199,600,404,200,600,2.29058808147,US,,
2020-02-09,0,0,,,,,,,234,114,386,637,332,968,638,314,986,2.29051528029,US,,
2020-02-10,0,0,,,,,,,234,114,386,871,452,1348,872,428,1372,2.29042629787,US,,
2020-02-11,0,0,,,,,,,234,114,386,1106,570,1730,1106,542,1758,2.29031752707,US,,
2020-02-12,0,0,,,,,,,234,114,386,1340,687,2113,1340,656,2144,2.29018455273,US,,
2020-02-13,0,0,,,,,,,378,190,610,1718,899,2701,1718,846,2754,2.29002196922,US,,
2020-02-14,0,0,,,,,,,534,284,835,2251,1190,3530,2252,1130,3589,2.28980720871,US,,
2020-02-15,0,0,,,,,,,731,417,1100,2982,1629,4608,2983,1547,4689,2.28956206488,US,,
2020-02-16,0,0,,,,,,,1372,774,1892,4355,2506,6485,4355,2321,6581,2.28925811886,US,,
2020-02-17,0,0,,,,,,,2180,1350,2994,6535,3946,9400,6535,3671,9575,2.28888773572,US,,
2020-02-18,0,0,,,,,,,2502,1560,3484,9037,5534,12858,9037,5231,13059,2.28843545934,US,,
2020-02-19,0,0,,,,,,,2988,1937,4067,12025,7503,16892,12025,7168,17126,2.28788244727,US,,
2020-02-20,0,0,,,,,,,3093,2007,4207,15017,9464,20943,15118,9175,21333,2.28720511972,US,,
2020-02-21,0,0,,,,,,,3522,2283,4715,18438,11716,25485,18640,11458,26048,2.28637466061,US,,
2020-02-22,0,0,,,,,,,4431,2919,5896,22768,14616,31196,23071,14377,31944,2.28535770908,US,,
2020-02-23,0,0,,,,,,,5261,3521,6936,27929,18145,37938,28332,17898,38880,2.28411263777,US,,
2020-02-24,0,0,,,,,,,6294,4251,8356,33988,22334,45875,34626,22149,47236,2.2825874185,US,,
2020-02-25,0,0,,,,,,,9451,6132,12380,43205,28425,57663,44077,28281,59616,2.280718027,US,,
2020-02-26,0,0,,,,,,,11299,7514,14863,54270,35846,72072,55376,35795,74479,2.27842560734,US,,
2020-02-27,0,0,,,,,,,12220,8066,16190,66256,43795,87824,67596,43861,90669,2.27561399288,US,,
2020-02-28,0,0,,,,,,,14474,9539,19364,80352,53127,106511,82070,53400,110033,2.27216487293,US,,
2020-02-29,1,1,,,,,,,17113,10995,23294,96932,63815,128847,99183,64395,133327,2.2679322593,US,,
2020-03-01,0,1,,,,,,,21823,13804,30129,118023,77225,157704,121006,78199,163456,2.26273624927,US,,
