date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,42,30,50,42,30,50,42,30,50,1.40393120393,Canada,ALL,Alberta
2020-02-26,,,,,,,,,42,30,50,85,60,100,85,60,100,1.40107951435,Canada,ALL,Alberta
2020-02-27,,,,,,,,,42,30,50,127,90,150,127,90,150,1.40044873694,Canada,ALL,Alberta
2020-02-28,,,,,,,,,42,30,50,170,120,200,170,120,200,1.39967851829,Canada,ALL,Alberta
2020-02-29,,,,,,,,,42,30,50,212,150,250,212,150,250,1.39873803099,Canada,ALL,Alberta
2020-03-01,,,,,,,,,42,30,50,255,180,300,255,180,300,1.39758959956,Canada,ALL,Alberta
2020-03-02,,,,,,,,,42,30,50,297,210,350,297,210,350,1.39618714124,Canada,ALL,Alberta
2020-03-03,,,,,,,,,42,30,50,339,240,400,339,240,400,1.39447422054,Canada,ALL,Alberta
2020-03-04,,,,,,,,,42,30,50,382,270,450,382,270,450,1.39238160283,Canada,ALL,Alberta
2020-03-05,,,,,,,,,100,71,128,482,341,578,482,341,578,1.38982415256,Canada,ALL,Alberta
2020-03-06,,,,,,,,,99,71,127,581,413,705,581,413,705,1.38669687614,Canada,ALL,Alberta
2020-03-07,,,,,,,,,103,73,132,684,486,836,684,486,836,1.38286987113,Canada,ALL,Alberta
2020-03-08,,,,,,,,,110,79,142,794,566,978,794,566,978,1.37818195604,Canada,ALL,Alberta
2020-03-09,,,,,,,,,125,90,164,919,656,1141,919,656,1141,1.37243292181,Canada,ALL,Alberta
2020-03-10,,,,,,,,,148,107,198,1067,764,1338,1067,764,1338,1.36537487506,Canada,ALL,Alberta
2020-03-11,,,,,,,,,165,120,221,1191,854,1509,1233,884,1559,1.35670438419,Canada,ALL,Alberta
2020-03-12,,,,,,,,,179,130,239,1327,955,1698,1412,1015,1798,1.34605950095,Canada,ALL,Alberta
