date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,43,30,50,43,30,50,43,30,50,1.47037037037,Canada,ALL,Alberta
2020-02-26,,,,,,,,,43,30,50,86,60,100,86,60,100,1.46686140089,Canada,ALL,Alberta
2020-02-27,,,,,,,,,43,30,50,129,90,150,129,90,150,1.46608757292,Canada,ALL,Alberta
2020-02-28,,,,,,,,,43,30,50,172,120,200,172,120,200,1.46514380316,Canada,ALL,Alberta
2020-02-29,,,,,,,,,43,30,50,215,150,250,215,150,250,1.46399305183,Canada,ALL,Alberta
2020-03-01,,,,,,,,,43,30,50,258,180,300,258,180,300,1.462590294,Canada,ALL,Alberta
2020-03-02,,,,,,,,,43,30,50,301,210,350,301,210,350,1.4608808054,Canada,ALL,Alberta
2020-03-03,,,,,,,,,43,30,50,344,240,400,344,240,400,1.45879806065,Canada,ALL,Alberta
2020-03-04,,,,,,,,,43,30,50,387,270,450,387,270,450,1.45626113586,Canada,ALL,Alberta
2020-03-05,,,,,,,,,105,71,136,492,341,586,492,341,586,1.45311093627,Canada,ALL,Alberta
2020-03-06,,,,,,,,,104,71,135,596,413,720,596,413,720,1.44934085205,Canada,ALL,Alberta
2020-03-07,,,,,,,,,108,73,140,704,487,860,704,487,860,1.4447397351,Canada,ALL,Alberta
2020-03-08,,,,,,,,,116,79,152,820,566,1012,820,566,1012,1.43913822048,Canada,ALL,Alberta
2020-03-09,,,,,,,,,133,90,178,952,657,1190,952,657,1190,1.43231385769,Canada,ALL,Alberta
2020-03-10,,,,,,,,,159,108,217,1111,765,1407,1111,765,1407,1.42399429048,Canada,ALL,Alberta
2020-03-11,,,,,,,,,178,121,245,1246,856,1601,1289,886,1651,1.41384856981,Canada,ALL,Alberta
