date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.29097615345,US,,
2020-02-06,0,0,,,,,,,101,50,150,202,99,300,202,100,300,2.29075623683,US,,
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.29070746583,US,,
2020-02-08,0,0,,,,,,,101,50,150,404,199,600,404,200,600,2.29064786456,US,,
2020-02-09,0,0,,,,,,,235,114,386,639,332,968,639,314,986,2.29057502247,US,,
2020-02-10,0,0,,,,,,,235,114,386,874,452,1348,874,428,1372,2.29048599038,US,,
2020-02-11,0,0,,,,,,,235,114,386,1108,570,1730,1109,542,1758,2.29037715937,US,,
2020-02-12,0,0,,,,,,,235,114,386,1343,687,2113,1344,656,2144,2.2902441121,US,,
2020-02-13,0,0,,,,,,,378,190,610,1721,899,2701,1722,846,2754,2.29008144039,US,,
2020-02-14,0,0,,,,,,,534,284,835,2255,1190,3530,2256,1130,3589,2.28986658089,US,,
2020-02-15,0,0,,,,,,,732,417,1100,2987,1629,4608,2988,1547,4689,2.28962130972,US,,
2020-02-16,0,0,,,,,,,1377,783,1898,4364,2517,6494,4365,2330,6587,2.28931721278,US,,
2020-02-17,0,0,,,,,,,2185,1360,3001,6549,3967,9417,6550,3690,9588,2.28894664815,US,,
2020-02-18,0,0,,,,,,,2508,1569,3492,9057,5564,12883,9058,5259,13080,2.2884941547,US,,
2020-02-19,0,0,,,,,,,2993,1947,4075,12050,7543,16925,12051,7206,17155,2.28794088443,US,,
2020-02-20,0,0,,,,,,,3098,2017,4215,15046,9513,20983,15149,9223,21370,2.28726325192,US,,
2020-02-21,0,0,,,,,,,3527,2293,4723,18473,11776,25534,18676,11516,26093,2.28643243539,US,,
2020-02-22,0,0,,,,,,,4437,2929,5905,22808,14686,31254,23113,14445,31998,2.28541506771,US,,
2020-02-23,0,0,,,,,,,5266,3531,6945,27973,18225,38004,28379,17976,38943,2.28416951674,US,,
2020-02-24,0,0,,,,,,,6299,4261,8365,34037,22424,45950,34678,22237,47308,2.28264375249,US,,
2020-02-25,0,0,,,,,,,9466,6152,12395,43268,28535,57754,44144,28389,59703,2.28077375353,US,,
2020-02-26,0,0,,,,,,,11310,7533,14880,54344,35975,72178,55454,35922,74583,2.27848067466,US,,
2020-02-27,0,0,,,,,,,12232,8086,16208,66341,43944,87948,67686,44008,90791,2.27566837195,US,,
2020-02-28,0,0,,,,,,,14485,9561,19383,80449,53298,106654,82171,53569,110174,2.27221857656,US,,
2020-02-29,1,1,,,,,,,17126,11019,23316,97040,64010,129014,99297,64588,133490,2.26798537157,US,,
2020-03-01,0,1,,,,,,,21836,13834,30168,118144,77450,157912,121133,78422,163658,2.26278896905,US,,
2020-03-02,5,6,,,,,,,26904,17007,37460,143671,93735,193341,148037,95429,201118,2.25640810951,US,,
2020-03-03,1,7,,,,,,,32600,20542,45565,174085,112986,235805,180637,115971,246683,2.24857096469,US,,
2020-03-04,4,11,,,,,,,39119,24329,54899,210697,135812,287125,219756,140300,301582,2.2389436877,US,,
2020-03-05,1,12,,,,,,,47964,29598,67110,255668,163541,350095,267720,169898,368692,2.2271168183,US,,
2020-03-06,2,14,,,,,,,57857,35188,81537,310427,196817,427367,325577,205086,450229,2.21259018919,US,,
2020-03-07,3,17,,,,,,,69192,42002,97923,376091,236616,520550,394769,247088,548152,2.19475739907,US,,
2020-03-08,4,21,,,,,,,81943,50172,116033,453597,283900,630719,476712,297260,664185,2.17289277071,US,,
2020-03-09,1,22,,,,,,,96230,59798,137605,544561,340169,761452,572942,357058,801790,2.14614658141,US,,
2020-03-10,6,28,,,,,,,112397,71452,161617,650659,407311,914803,685339,428510,963407,2.11355916273,US,,
2020-03-11,5,33,,,,,,,128743,83219,183444,769936,484412,1085818,814082,511729,1146851,2.07410967902,US,,
2020-03-12,10,43,,,,,,,144933,97270,198835,903559,574086,1269839,959015,608999,1345686,2.02681766552,US,,
2020-03-13,9,52,,,,,,,160594,107962,214777,1051921,673875,1468437,1119609,716961,1560463,1.97090908583,US,,
2020-03-14,6,58,,,,,,,175050,123345,226688,1212485,787565,1675610,1294659,840306,1787151,1.90603771647,US,,
2020-03-15,12,70,,,,,,,188447,136322,250347,1383806,912814,1902593,1483106,976628,2037498,1.83251897139,US,,
2020-03-16,27,97,,,,,,,200370,148922,259006,1562341,1048021,2131299,1683476,1125550,2296504,1.751502824,US,,
2020-03-17,34,131,,,,,,,210853,157997,271873,1746290,1189323,2365598,1894329,1283547,2568377,1.66500880617,US,,
2020-03-18,57,188,,,,,,,220022,165907,286124,1933712,1335042,2606029,2114351,1449454,2854501,1.57577943552,US,,
2020-03-19,76,264,,,,,,,227985,172951,296731,2122578,1483973,2847715,2342336,1622405,3151232,1.48696408908,US,,
2020-03-20,97,361,,,,,,,234935,180686,304308,2309549,1635486,3084747,2577271,1803091,3455540,1.40169829714,US,,
2020-03-21,94,455,,,,,,,240892,187583,310796,2492584,1788435,3313873,2818163,1990674,3766336,1.322677359,US,,
2020-03-22,145,600,,,,,,,245904,193041,316454,2669297,1939909,3532276,3064067,2183715,4082790,1.25182977178,US,,
2020-03-23,183,783,,,,,,,250058,197430,321983,2837411,2087543,3738130,3314125,2381145,4404773,1.19016826457,US,,
2020-03-24,237,1020,,,,,,,253408,200750,323458,2994590,2228686,3923934,3567533,2581895,4728231,1.13783696879,US,,
2020-03-25,312,1332,,,,,,,256024,203686,325579,3138218,2360884,4087843,3823557,2785581,5053810,1.09430677253,US,,
2020-03-26,413,1745,,,,,,,257945,205833,327116,3267420,2483290,4231527,4081502,2991414,5380926,1.05863235045,US,,
2020-03-27,552,2297,,,,,,,259197,208170,327201,3381684,2593990,4359842,4340699,3199584,5708127,1.02969022444,US,,
2020-03-28,634,2931,,,,,,,259815,209756,325971,3480904,2695399,4470958,4600514,3409340,6034098,1.0063527007,US,,
2020-03-29,627,3558,,,,,,,259845,210957,323764,3565699,2782930,4567940,4860359,3620297,6357862,0.987589918631,US,,
2020-03-30,820,4378,,,,,,,259284,211360,321457,3636537,2857922,4639089,5119643,3831657,6679319,0.972514470821,US,,
2020-03-31,1224,5602,,,,,,,258188,211356,319729,3694354,2920622,4699831,5377831,4043013,6999048,0.960389159949,US,,
2020-04-01,1241,6843,,,,,,,256593,210954,317474,3740094,2974005,4745582,5634424,4253967,7316522,0.950615329461,US,,
2020-04-02,1586,8429,,,,,,,254544,209664,313601,3774617,3017978,4773253,5888968,4463631,7630123,0.942713377509,US,,
2020-04-03,1315,9744,,,,,,,252086,206938,309229,3798718,3051752,4785853,6141054,4670569,7939352,0.93630195689,US,,
2020-04-04,1284,11028,,,,,,,249262,205018,304597,3813046,3075822,4786185,6390316,4875587,8243949,0.931078926728,US,,
2020-04-05,1439,12467,,,,,,,246120,201806,300473,3818274,3089857,4775983,6636436,5077393,8544422,0.926805154402,US,,
2020-04-06,1668,14135,,,,,,,242707,199126,295492,3815077,3095681,4755124,6879143,5276519,8839914,0.923291282328,US,,
2020-04-07,2309,16444,,,,,,,239072,196636,290106,3804091,3094635,4723418,7118215,5473155,9130020,0.920387155294,US,,
2020-04-08,2116,18560,,,,,,,235261,192838,284794,3785944,3086351,4684870,7353476,5665993,9414814,0.917973475039,US,,
2020-04-09,2075,20635,,,,,,,231320,188969,279313,3761239,3071167,4638683,7584796,5854962,9694127,0.915955252247,US,,
2020-04-10,2093,22728,,,,,,,227289,185298,274068,3730583,3050144,4585693,7812085,6040260,9968195,0.914256680773,US,,
2020-04-11,2046,24774,,,,,,,223202,181964,268846,3694588,3023586,4527449,8035287,6222224,10237041,0.912817125673,US,,
2020-04-12,1774,26548,,,,,,,219089,178627,263542,3653862,2992246,4465164,8254376,6400851,10500583,0.911587979259,US,,
2020-04-13,1828,28376,,,,,,,214971,175212,258609,3608988,2956417,4400155,8469347,6576063,10759192,0.910530192496,US,,
2020-04-14,2404,30780,,,,,,,210868,171628,253967,3560572,2916703,4332800,8680215,6747691,11013159,0.909612331929,US,,
2020-04-15,2549,33329,,,,,,,206793,168365,249460,3509178,2873759,4262667,8887008,6916056,11262619,0.908698138578,US,,
2020-04-16,2113,35442,,,,,,,202759,165311,244782,3455344,2828134,4190150,9089767,7081367,11507401,0.90792224282,US,,
2020-04-17,2614,38056,,,,,,,198776,162136,240035,3399575,2780604,4116725,9288543,7243503,11747436,0.907276367807,US,,
2020-04-18,2386,40442,,,,,,,194852,159181,234925,3342340,2732843,4042501,9483395,7402684,11982361,0.90676336401,US,,
2020-04-19,1229,41671,,,,,,,190990,156038,230447,3284068,2683852,3968401,9674385,7558722,12212808,0.906332037144,US,,
2020-04-20,1795,43466,,,,,,,187194,153169,226095,3225142,2635201,3894070,9861579,7711891,12438903,0.905942522483,US,,
2020-04-21,2453,45919,,,,,,,183467,150011,221678,3165902,2586040,3820296,10045046,7861902,12660581,0.905590823838,US,,
2020-04-22,2393,48312,,,,,,,179812,146789,217288,3106642,2536091,3747494,10224858,8008691,12877869,0.905252549012,US,,
2020-04-23,2434,50746,,,,,,,176228,143636,212876,3047609,2486794,3675597,10401086,8152327,13090745,0.90494026086,US,,
2020-04-24,2118,52864,,,,,,,172718,140498,208884,2989008,2438267,3605174,10573804,8292825,13299629,0.904684645596,US,,
2020-04-25,1650,54514,,,,,,,169282,137322,205159,2931001,2390257,3536273,10743086,8430147,13504788,0.904486216998,US,,
2020-04-26,1293,55807,,,,,,,165923,134239,201493,2873722,2342506,3468928,10909009,8564386,13706281,0.904341146905,US,,
2020-04-27,1423,57230,,,,,,,162643,131290,197906,2817276,2295140,3403297,11071652,8695676,13904187,0.904234449331,US,,
2020-04-28,2221,59451,,,,,,,159440,128415,194233,2761746,2248316,3338917,11231092,8824091,14098420,0.904171478124,US,,
2020-04-29,2501,61952,,,,,,,156320,125635,190644,2707197,2202304,3275594,11387412,8949726,14289064,0.904158808359,US,,
2020-04-30,2301,64253,,,,,,,153283,122854,187204,2653687,2156773,3213337,11540695,9072580,14476268,0.904195249466,US,,
2020-05-01,1869,66122,,,,,,,150329,120044,183851,2601257,2111483,3152410,11691024,9192624,14660119,0.904305530729,US,,
2020-05-02,1556,67678,,,,,,,147460,117475,180631,2549941,2066807,3093017,11838484,9310099,14840750,0.904500421578,US,,
2020-05-03,1096,68774,,,,,,,144677,114865,177538,2499767,2022470,3035644,11983161,9424964,15018288,0.904790174551,US,,
2020-05-04,1309,70083,,,,,,,141985,112489,174644,2450762,1978905,2979854,12125146,9537453,15192932,0.9051851884,US,,
2020-05-05,2307,72390,,,,,,,139384,110165,171819,2402952,1935881,2925588,12264530,9647618,15364751,0.905700273397,US,,
2020-05-06,2458,74848,,,,,,,136875,107892,168950,2356360,1893753,2872873,12401405,9755510,15533701,0.90635183266,US,,
2020-05-07,1919,76767,,,,,,,134462,105708,166231,2311010,1852671,2821824,12535867,9861218,15699932,0.907156642491,US,,
2020-05-08,1727,78494,,,,,,,132147,103510,163574,2266929,1812546,2772531,12668014,9964728,15863506,0.908131059912,US,,
2020-05-09,1479,79973,,,,,,,129933,101522,161194,2224143,1773577,2724842,12797947,10066250,16024700,0.909290006094,US,,
2020-05-10,879,80852,,,,,,,127820,99560,158762,2182682,1735822,2678447,12925767,10165810,16183462,0.910645786101,US,,
2020-05-11,1013,81865,,,,,,,125813,97690,156493,2142571,1699283,2633450,13051580,10263500,16339955,0.91220687606,US,,
2020-05-12,1612,83477,,,,,,,123911,95944,154376,2103839,1663947,2589920,13175491,10359444,16494331,0.91397688376,US,,
2020-05-13,1754,85231,,,,,,,122118,94376,152379,2066516,1629918,2548066,13297609,10453820,16646710,0.915953943094,US,,
2020-05-14,1774,87005,,,,,,,120435,92878,150494,2030631,1597169,2507914,13418044,10546698,16797204,0.918130806943,US,,
2020-05-15,1661,88666,,,,,,,118863,91460,148802,1996212,1565784,2469511,13536907,10638158,16946006,0.92049582928,US,,
2020-05-16,1223,89889,,,,,,,117404,90078,147161,1963287,1535830,2432820,13654311,10728236,17093167,0.92303486096,US,,
2020-05-17,752,90641,,,,,,,116060,88873,145652,1931887,1507242,2397837,13770371,10817109,17238819,0.92573388152,US,,
2020-05-18,770,91411,,,,,,,114831,87708,144198,1902040,1480100,2364494,13885202,10904817,17383017,0.928581956918,US,,
2020-05-19,1551,92962,,,,,,,113719,86655,142863,1873774,1454281,2332713,13998921,10991472,17525880,0.93157396286,US,,
2020-05-20,1563,94525,,,,,,,112725,85776,141754,1847115,1429904,2302646,14111646,11077248,17667634,0.934712526375,US,,
2020-05-21,1228,95753,,,,,,,111852,84966,140855,1822092,1406991,2274548,14223498,11162214,17808489,0.938008734031,US,,
2020-05-22,1269,97022,,,,,,,111103,84278,140097,1798733,1385573,2248410,14334601,11246492,17948586,0.941481369586,US,,
2020-05-23,1121,98143,,,,,,,110479,83655,139418,1777065,1365729,2224245,14445080,11330147,18088004,0.945154683035,US,,
2020-05-24,608,98751,,,,,,,109984,83139,138967,1757116,1347358,2202006,14555064,11413286,18226971,0.949054917629,US,,
2020-05-25,513,99264,,,,,,,109623,82775,138687,1738919,1330584,2181917,14664687,11496061,18365658,0.95320601261,US,,
2020-05-26,685,99949,,,,,,,109403,82565,138604,1722510,1315475,2164012,14774090,11578626,18504262,0.957625051247,US,,
