date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.29087220662,US,,
2020-02-06,0,0,,,,,,,101,50,150,202,99,300,202,100,300,2.29065248376,US,,
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.29060375557,US,,
2020-02-08,0,0,,,,,,,101,50,150,403,199,600,404,200,600,2.29054420654,US,,
2020-02-09,0,0,,,,,,,235,114,386,638,332,968,639,314,986,2.2904714282,US,,
2020-02-10,0,0,,,,,,,235,114,386,873,452,1348,874,428,1372,2.2903824739,US,,
2020-02-11,0,0,,,,,,,235,114,386,1108,570,1730,1109,542,1758,2.29027373777,US,,
2020-02-12,0,0,,,,,,,235,114,386,1343,687,2113,1344,656,2144,2.29014080623,US,,
2020-02-13,0,0,,,,,,,378,190,610,1721,899,2701,1722,846,2754,2.28997827563,US,,
2020-02-14,0,0,,,,,,,534,284,835,2254,1190,3530,2256,1130,3589,2.28976358796,US,,
2020-02-15,0,0,,,,,,,731,417,1100,2985,1629,4608,2987,1547,4689,2.28951852638,US,,
2020-02-16,0,0,,,,,,,1376,783,1898,4362,2517,6494,4363,2330,6587,2.28921468473,US,,
2020-02-17,0,0,,,,,,,2184,1360,3001,6545,3967,9417,6547,3690,9588,2.28884443092,US,,
2020-02-18,0,0,,,,,,,2507,1569,3492,9052,5564,12883,9054,5259,13080,2.28839231572,US,,
2020-02-19,0,0,,,,,,,2992,1947,4075,12045,7543,16925,12046,7206,17155,2.28783950546,US,,
2020-02-20,0,0,,,,,,,3097,2017,4215,15041,9513,20983,15143,9223,21370,2.28716243196,US,,
2020-02-21,0,0,,,,,,,3527,2293,4723,18467,11776,25534,18670,11516,26093,2.28633229413,US,,
2020-02-22,0,0,,,,,,,4436,2929,5870,22802,14686,31220,23106,14445,31963,2.28531574959,US,,
2020-02-23,0,0,,,,,,,5266,3531,6912,27967,18225,37938,28372,17976,38875,2.28407119567,US,,
2020-02-24,0,0,,,,,,,6299,4261,8326,34031,22424,45844,34671,22237,47201,2.28254663729,US,,
2020-02-25,0,0,,,,,,,9467,6146,12348,43263,28529,57598,44138,28383,59549,2.28067809413,US,,
2020-02-26,0,0,,,,,,,11312,7524,14812,54340,35959,71953,55450,35907,74361,2.27838676894,US,,
2020-02-27,0,0,,,,,,,12233,8075,16106,66338,43918,87619,67683,43982,90467,2.27557657313,US,,
2020-02-28,0,0,,,,,,,14486,9545,19259,80446,53257,106201,82169,53527,109726,2.27212930089,US,,
2020-02-29,1,1,,,,,,,17126,10997,23171,97038,63947,128414,99295,64524,132897,2.26789910569,US,,
2020-03-01,0,1,,,,,,,21835,13803,30004,118142,77357,157147,121130,78327,162901,2.2627062761,US,,
2020-03-02,5,6,,,,,,,26901,16967,37264,143667,93601,192380,148031,95294,200165,2.25632963249,US,,
2020-03-03,1,7,,,,,,,32597,20496,45335,174080,112806,234613,180628,115790,245500,2.24849742468,US,,
2020-03-04,4,11,,,,,,,39115,24291,54639,210687,135595,285671,219743,140081,300139,2.23887587341,US,,
2020-03-05,1,12,,,,,,,47958,29560,66853,255653,163284,348389,267701,169641,366992,2.22705556162,US,,
2020-03-06,2,14,,,,,,,57848,35159,81279,310405,196530,425413,325549,204800,448271,2.21253631926,US,,
2020-03-07,3,17,,,,,,,69179,41978,97673,376057,236305,518360,394728,246778,545944,2.19471166458,US,,
2020-03-08,4,21,,,,,,,81927,50161,115970,453548,283578,628530,476655,296939,661914,2.17285571748,US,,
2020-03-09,1,22,,,,,,,96210,59788,137551,544492,339840,759271,572865,356727,799465,2.14611837135,US,,
2020-03-10,6,28,,,,,,,112375,71424,161539,650568,406959,912607,685240,428151,961004,2.11353932366,US,,
2020-03-11,5,33,,,,,,,128721,83124,183269,769822,483978,1083510,813961,511275,1144273,2.07409679033,US,,
2020-03-12,10,43,,,,,,,144912,97189,198640,903423,573587,1267405,958873,608464,1342913,2.02680901911,US,,
2020-03-13,9,52,,,,,,,160577,107571,214673,1051767,672999,1465991,1119450,716035,1557586,1.97090042203,US,,
2020-03-14,6,58,,,,,,,175036,123256,226544,1212317,786610,1673128,1294486,839291,1784130,1.90602320494,US,,
2020-03-15,12,70,,,,,,,188438,136274,250182,1383630,911829,1900086,1482924,975565,2034312,1.8324916356,US,,
2020-03-16,27,97,,,,,,,200366,148969,258870,1562161,1047108,2128807,1683290,1124534,2293182,1.75145551364,US,,
2020-03-17,34,131,,,,,,,210850,158197,271626,1746109,1188644,2363046,1894140,1282731,2564808,1.66493557279,US,,
2020-03-18,57,188,,,,,,,220017,166055,285780,1933530,1334546,2603360,2114157,1448786,2850588,1.57567688046,US,,
2020-03-19,76,264,,,,,,,227976,172994,296499,2122391,1483556,2845061,2342133,1621780,3147087,1.4868321681,US,,
2020-03-20,97,361,,,,,,,234920,180764,304177,2309352,1635186,3082199,2577053,1802544,3451264,1.40154030746,US,,
2020-03-21,94,455,,,,,,,240868,187557,310734,2492372,1788133,3311503,2817921,1990101,3761998,1.32249922671,US,,
2020-03-22,145,600,,,,,,,245871,192954,316546,2669063,1939551,3530252,3063792,2183055,4078544,1.25163898874,US,,
2020-03-23,183,783,,,,,,,250014,197392,321834,2837151,2087173,3736032,3313806,2380447,4400378,1.18997279302,US,,
2020-03-24,237,1020,,,,,,,253354,200711,323369,2994295,2228293,3921805,3567160,2581158,4723747,1.13764429787,US,,
2020-03-25,312,1332,,,,,,,255961,203617,325706,3137881,2360466,4085932,3823121,2784775,5049453,1.09412322364,US,,
2020-03-26,413,1745,,,,,,,257873,205836,327094,3267033,2482975,4229774,4080994,2990611,5376547,1.05846268354,US,,
2020-03-27,552,2297,,,,,,,259118,208103,327159,3381239,2593694,4358241,4340112,3198714,5703706,1.02953754241,US,,
2020-03-28,634,2931,,,,,,,259730,209734,325969,3480392,2695454,4469452,4599842,3408448,6029675,1.00621858876,US,,
2020-03-29,627,3558,,,,,,,259754,210801,323436,3565110,2782905,4566240,4859596,3619249,6353111,0.987474722354,US,,
