date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,63,178,126,63,178,126,63,178,2.27518154708,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,63,178,251,127,356,252,126,356,2.2751718289,2.09999215388,2.39999975677,US,,
2020-02-07,0,0,,,,,,,126,63,178,377,191,534,378,189,534,2.27516857729,2.09998938818,2.39999962727,US,,
2020-02-08,0,0,,,,,,,126,63,178,502,255,712,504,252,712,2.27516422419,2.0999857068,2.39999943247,US,,
2020-02-09,0,0,,,,,,,290,162,406,792,433,1104,794,414,1118,2.27515839103,2.0999807483,2.39999913515,US,,
2020-02-10,0,0,,,,,,,290,162,406,1083,601,1505,1084,576,1524,2.27515056693,2.09997406963,2.39999866417,US,,
2020-02-11,0,0,,,,,,,290,162,406,1373,766,1908,1374,738,1930,2.2751400616,2.09996507406,2.39999796832,US,,
2020-02-12,0,0,,,,,,,290,162,406,1663,931,2312,1664,900,2336,2.275125941,2.09995292417,2.3999968784,US,,
2020-02-13,0,0,,,,,,,469,280,651,2132,1230,2943,2133,1180,2987,2.27510693953,2.09993714545,2.39999517565,US,,
2020-02-14,0,0,,,,,,,678,412,937,2809,1647,3874,2811,1592,3924,2.2750543566,2.09988494678,2.3999720108,US,,
2020-02-15,0,0,,,,,,,1160,714,1533,3969,2413,5379,3971,2306,5457,2.27501645233,2.09985206262,2.39996661033,US,,
2020-02-16,0,0,,,,,,,2175,1325,2788,6144,3853,8111,6146,3631,8245,2.27495877617,2.09980039697,2.39995297966,US,,
2020-02-17,0,0,,,,,,,3590,2331,4546,9734,6313,12570,9736,5962,12791,2.27488469801,2.09973515663,2.39993635645,US,,
2020-02-18,0,0,,,,,,,4008,2646,5082,13742,8999,17625,13744,8608,17873,2.27478743158,2.09965065211,2.39991447464,US,,
2020-02-19,0,0,,,,,,,4680,3144,5918,18422,12201,23507,18424,11752,23791,2.27465801956,2.09953952538,2.39988455114,US,,
2020-02-20,0,0,,,,,,,4820,3249,6108,23116,15396,29431,23244,15001,29899,2.2744835434,2.09939112174,2.3998422157,US,,
2020-02-21,0,0,,,,,,,5353,3666,6769,28343,19023,36003,28597,18667,36668,2.27424676802,2.09919165195,2.39978075686,US,,
2020-02-22,0,0,,,,,,,6432,4477,8142,34650,23482,43929,35029,23144,44810,2.27392775065,2.09893342663,2.39969230676,US,,
2020-02-23,0,0,,,,,,,7734,5470,9758,42258,28981,53441,42763,28614,54568,2.27349782633,2.09859341089,2.39956865634,US,,
