date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,45,30,50,45,30,50,45,30,50,1.79259259259,Canada,ALL,Alberta
2020-02-26,,,,,,,,,45,30,50,90,60,100,90,60,100,1.78848388154,Canada,ALL,Alberta
2020-02-27,,,,,,,,,45,30,50,135,90,150,135,90,150,1.78757502073,Canada,ALL,Alberta
2020-02-28,,,,,,,,,45,30,50,180,120,200,180,120,200,1.78646520771,Canada,ALL,Alberta
2020-02-29,,,,,,,,,45,30,50,225,150,250,225,150,250,1.78510998374,Canada,ALL,Alberta
2020-03-01,,,,,,,,,45,30,50,270,180,300,270,180,300,1.78345498718,Canada,ALL,Alberta
2020-03-02,,,,,,,,,45,30,50,315,210,350,315,210,350,1.78143367854,Canada,ALL,Alberta
2020-03-03,,,,,,,,,45,30,50,360,240,400,360,240,400,1.7789644881,Canada,ALL,Alberta
2020-03-04,,,,,,,,,45,30,50,406,270,450,406,270,450,1.77594720698,Canada,ALL,Alberta
2020-03-05,,,,,,,,,124,83,150,530,353,600,530,353,600,1.77218044422,Canada,ALL,Alberta
2020-03-06,,,,,,,,,124,83,150,653,436,750,653,436,750,1.76765792432,Canada,ALL,Alberta
2020-03-07,,,,,,,,,130,87,159,783,524,908,783,524,908,1.76210470877,Canada,ALL,Alberta
2020-03-08,,,,,,,,,143,96,178,926,621,1086,926,621,1086,1.75530238542,Canada,ALL,Alberta
2020-03-09,,,,,,,,,170,115,218,1096,736,1304,1096,736,1304,1.74695525647,Canada,ALL,Alberta
2020-03-10,,,,,,,,,212,144,280,1308,881,1583,1308,881,1583,1.73669606928,Canada,ALL,Alberta
2020-03-11,,,,,,,,,244,167,329,1507,1019,1862,1552,1049,1912,1.72407233913,Canada,ALL,Alberta
2020-03-12,,,,,,,,,271,187,374,1733,1176,2185,1823,1236,2285,1.70854314452,Canada,ALL,Alberta
2020-03-13,,,,,,,,,302,209,427,1990,1356,2562,2126,1446,2712,1.68949838126,Canada,ALL,Alberta
2020-03-14,,,,,,,,,339,233,492,2284,1559,3004,2464,1679,3204,1.66629934683,Canada,ALL,Alberta
2020-03-15,,,,,,,,,383,266,572,2622,1796,3525,2847,1946,3775,1.63836847612,Canada,ALL,Alberta
2020-03-16,,,,,,,,,426,299,651,3003,2066,4126,3274,2246,4426,1.60531598584,Canada,ALL,Alberta
2020-03-17,,,,,,,,,467,332,725,3425,2368,4800,3740,2578,5150,1.56705914362,Canada,ALL,Alberta
2020-03-18,,,,,,,,,506,352,795,3886,2690,5545,4246,2930,5945,1.52388609821,Canada,ALL,Alberta
2020-03-19,,,,,,,,,545,366,858,4386,3027,6353,4791,3297,6803,1.47643377143,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,583,383,912,4844,3327,7114,5374,3680,7714,1.4256087666,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,618,393,948,5339,3637,7913,5993,4074,8662,1.37249717,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,649,403,991,5858,3953,8745,6641,4477,9653,1.31828978166,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,674,413,999,6389,4270,9565,7315,4891,10651,1.26422612858,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,694,425,998,6912,4580,10345,8008,5317,11648,1.21154894203,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,709,429,1028,7409,4865,11092,8717,5746,12675,1.16145627285,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,719,433,1048,7884,5131,11811,9437,6180,13723,1.11503415635,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,725,434,1054,8339,5378,12492,10162,6614,14777,1.07316205943,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,727,435,1055,8764,5603,13120,10889,7050,15831,1.03640988928,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,726,436,1036,9151,5806,13663,11615,7486,16867,1.00496897646,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,722,437,1018,9489,5978,14109,12337,7924,17884,0.978657245502,Canada,ALL,Alberta
2020-03-31,5,8,,,,,,,716,438,997,9779,6116,14456,13053,8362,18881,0.957004561421,Canada,ALL,Alberta
2020-04-01,1,9,,,,,,,709,437,976,10021,6221,14706,13761,8800,19856,0.939381989767,Canada,ALL,Alberta
2020-04-02,4,13,,,,,,,700,436,955,10215,6306,14866,14461,9237,20810,0.925123937223,Canada,ALL,Alberta
2020-04-03,0,13,,,,,,,690,435,930,10360,6375,14938,15151,9673,21740,0.913611041776,Canada,ALL,Alberta
2020-04-04,5,18,,,,,,,679,434,911,10456,6426,14937,15830,10107,22650,0.904309772611,Canada,ALL,Alberta
2020-04-05,2,20,,,,,,,668,432,898,10506,6465,14887,16499,10540,23548,0.896780950117,Canada,ALL,Alberta
2020-04-06,3,23,,,,,,,657,430,887,10515,6492,14783,17156,10970,24435,0.89067180794,Canada,ALL,Alberta
2020-04-07,1,24,,,,,,,645,428,874,10487,6507,14658,17802,11399,25309,0.885702055939,Canada,ALL,Alberta
2020-04-08,2,26,,,,,,,634,426,860,10427,6508,14521,18435,11825,26168,0.881649555573,Canada,ALL,Alberta
2020-04-09,3,29,,,,,,,622,423,845,10340,6502,14338,19057,12249,27012,0.878337892869,Canada,ALL,Alberta
2020-04-10,3,32,,,,,,,610,416,828,10231,6485,14118,19667,12666,27840,0.875626382643,Canada,ALL,Alberta
2020-04-11,8,40,,,,,,,598,409,812,10104,6460,13875,20266,13075,28651,0.873402300278,Canada,ALL,Alberta
2020-04-12,0,40,,,,,,,587,401,795,9963,6426,13615,20852,13476,29446,0.871574919907,Canada,ALL,Alberta
2020-04-13,6,46,,,,,,,575,394,772,9813,6384,13351,21428,13871,30217,0.870070940089,Canada,ALL,Alberta
2020-04-14,2,48,,,,,,,564,387,758,9655,6334,13091,21992,14259,30975,0.868830951817,Canada,ALL,Alberta
2020-04-15,0,48,,,,,,,553,380,742,9492,6277,12836,22544,14640,31716,0.867806686759,Canada,ALL,Alberta
2020-04-16,0,48,,,,,,,542,373,725,9325,6213,12585,23086,15014,32440,0.866958853386,Canada,ALL,Alberta
2020-04-17,2,50,,,,,,,531,367,707,9156,6144,12337,23617,15381,33147,0.866255421109,Canada,ALL,Alberta
2020-04-18,1,51,,,,,,,521,360,690,8987,6068,12097,24138,15741,33837,0.865670249939,Canada,ALL,Alberta
2020-04-19,0,51,,,,,,,510,355,674,8818,5990,11860,24648,16097,34510,0.865181989648,Canada,ALL,Alberta
2020-04-20,8,59,,,,,,,500,352,658,8649,5910,11620,25148,16450,35168,0.864773191213,Canada,ALL,Alberta
2020-04-21,2,61,,,,,,,490,349,642,8482,5829,11375,25639,16800,35809,0.86442958705,Canada,ALL,Alberta
2020-04-22,5,66,,,,,,,480,343,627,8317,5744,11127,26119,17143,36435,0.864139506455,Canada,ALL,Alberta
2020-04-23,2,68,,,,,,,471,337,611,8155,5655,10878,26590,17481,37046,0.863893399966,Canada,ALL,Alberta
2020-04-24,4,72,,,,,,,461,327,596,7994,5559,10629,27051,17808,37641,0.863683451806,Canada,ALL,Alberta
2020-04-25,1,73,,,,,,,452,318,581,7836,5461,10382,27504,18127,38222,0.863503263719,Canada,ALL,Alberta
2020-04-26,0,73,,,,,,,443,312,567,7681,5365,10137,27947,18440,38788,0.863347596825,Canada,ALL,Alberta
2020-04-27,2,75,,,,,,,434,305,553,7529,5268,9895,28381,18745,39340,0.863212160697,Canada,ALL,Alberta
