date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,66,178,126,66,178,126,66,178,2.26263822936,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,66,178,252,132,356,252,132,356,2.2626285214,2.09998877772,2.39999969824,US,,
2020-02-07,0,0,,,,,,,126,66,178,377,197,534,378,198,534,2.26262524442,2.09998489786,2.39999953778,US,,
2020-02-08,0,0,,,,,,,126,66,178,503,264,712,504,264,712,2.26262084858,2.09997950831,2.3999992909,US,,
2020-02-09,0,0,,,,,,,287,163,404,790,442,1102,791,427,1116,2.26261494686,2.09997269754,2.39999891216,US,,
2020-02-10,0,0,,,,,,,287,163,404,1076,610,1501,1078,590,1520,2.26260701635,2.09996359601,2.399998331,US,,
2020-02-11,0,0,,,,,,,287,163,404,1363,776,1902,1365,753,1924,2.26259634976,2.0999514535,2.39999743843,US,,
2020-02-12,0,0,,,,,,,287,163,404,1650,942,2304,1652,916,2328,2.26258198927,2.09993526105,2.39999622461,US,,
2020-02-13,0,0,,,,,,,460,278,648,2110,1237,2929,2112,1194,2976,2.26256263621,2.09991366804,2.39999435151,US,,
2020-02-14,0,0,,,,,,,670,408,938,2780,1650,3861,2782,1602,3914,2.26250711051,2.09985908101,2.39996716274,US,,
2020-02-15,0,0,,,,,,,1208,746,1629,3987,2450,5450,3990,2348,5543,2.26246817304,2.09981801525,2.39996009063,US,,
2020-02-16,0,0,,,,,,,2404,1464,3095,6392,4042,8483,6394,3812,8638,2.26240850708,2.09974962984,2.3999432619,US,,
2020-02-17,0,0,,,,,,,3885,2517,4923,10277,6691,13318,10279,6329,13561,2.26233202214,2.09966236507,2.39992346182,US,,
2020-02-18,0,0,,,,,,,4301,2829,5457,14578,9560,18748,14580,9158,19018,2.26223170827,2.09955662944,2.39989896554,US,,
2020-02-19,0,0,,,,,,,5050,3378,6403,19628,12999,25104,19630,12536,25421,2.26209833479,2.09940989567,2.39986592299,US,,
2020-02-20,0,0,,,,,,,5191,3480,6596,24693,16424,31512,24821,16016,32017,2.26191856997,2.09922835456,2.39981675752,US,,
2020-02-21,0,0,,,,,,,5721,3894,7262,30288,20274,38575,30542,19910,39279,2.26167467385,2.09899987098,2.39975042871,US,,
2020-02-22,0,0,,,,,,,6792,4691,8631,36955,24946,46990,37334,24601,47910,2.26134634785,2.09870400356,2.39965823477,US,,
2020-02-23,0,0,,,,,,,8133,5707,10315,44962,30680,57052,45467,30308,58225,2.26090440437,2.09831199069,2.39952999248,US,,
2020-02-24,0,0,,,,,,,10338,7250,13190,55014,37847,69779,55805,37558,71415,2.26030712251,2.09777099684,2.399345436,US,,
2020-02-25,0,0,,,,,,,16235,10827,20664,70961,48686,89920,72040,48385,92079,2.2594972135,2.09705724422,2.39908002075,US,,
2020-02-26,0,0,,,,,,,19614,13314,25037,90288,61881,114515,91654,61699,117116,2.25839588426,2.09611812199,2.39870221665,US,,
2020-02-27,0,0,,,,,,,21389,14410,27554,111391,76142,141652,113043,76109,144670,2.25689658778,2.09486872465,2.39813596081,US,,
2020-02-28,0,0,,,,,,,25981,17355,33787,136911,93217,174786,139024,93464,178457,2.25485301667,2.09320824924,2.39731559859,US,,
2020-02-29,1,1,,,,,,,31796,20673,42000,168037,113492,215807,170820,114137,220457,2.25206375562,2.09100976814,2.39612525523,US,,
2020-03-01,0,1,,,,,,,41320,26277,55280,208150,139087,269344,212140,140414,275737,2.2482528839,2.08810035959,2.39437426098,US,,
