date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,120,61,169,120,61,169,120,61,169,2.27781700339,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,120,61,169,239,124,338,240,122,338,2.2778095824,2.09999653303,2.39999984542,US,,
2020-02-07,0,0,,,,,,,120,61,169,359,186,507,360,183,507,2.27780708957,2.09999532753,2.39999976378,US,,
2020-02-08,0,0,,,,,,,120,61,169,479,248,676,480,244,676,2.27780374956,2.09999370247,2.39999963896,US,,
2020-02-09,0,0,,,,,,,281,161,391,760,423,1054,761,405,1067,2.27779927053,2.09999151169,2.39999945541,US,,
2020-02-10,0,0,,,,,,,281,161,391,1041,589,1439,1042,566,1458,2.27779325849,2.09998855805,2.39999916428,US,,
2020-02-11,0,0,,,,,,,281,161,391,1323,754,1827,1323,727,1849,2.27778518098,2.09998410528,2.39999872062,US,,
2020-02-12,0,0,,,,,,,281,161,391,1604,917,2216,1604,888,2240,2.27777431738,2.0999782635,2.39999807681,US,,
2020-02-13,0,0,,,,,,,463,278,635,2067,1215,2832,2067,1166,2875,2.27775969121,2.09997037571,2.39999716092,US,,
2020-02-14,0,0,,,,,,,657,402,893,2723,1623,3720,2724,1568,3768,2.2777169936,2.09993549755,2.39997805472,US,,
2020-02-15,0,0,,,,,,,1044,651,1397,3768,2315,5085,3768,2219,5165,2.27768751884,2.09991810573,2.39997413135,US,,
2020-02-16,0,0,,,,,,,1889,1172,2430,5656,3582,7466,5657,3391,7595,2.27764216806,2.09988866768,2.39996362174,US,,
2020-02-17,0,0,,,,,,,3154,2062,3998,8811,5763,11388,8811,5453,11593,2.27758417063,2.0998521548,2.39995134532,US,,
2020-02-18,0,0,,,,,,,3558,2360,4516,12369,8162,15880,12369,7813,16109,2.27750822199,2.09980523246,2.39993620946,US,,
2020-02-19,0,0,,,,,,,4157,2807,5256,16526,11021,21104,16526,10620,21365,2.2774073467,2.09974360798,2.39991629424,US,,
2020-02-20,0,0,,,,,,,4288,2905,5431,20695,13874,26360,20814,13525,26796,2.27727143945,2.09966088303,2.39988861815,US,,
2020-02-21,0,0,,,,,,,4801,3302,6068,25376,17138,32242,25615,16827,32864,2.27708705966,2.09955219766,2.39985021705,US,,
2020-02-22,0,0,,,,,,,5852,4088,7407,31109,21212,39446,31467,20915,40271,2.2768389426,2.09939254565,2.3997973158,US,,
2020-02-23,0,0,,,,,,,7060,5010,8908,38049,26249,48127,38527,25925,49179,2.27650505088,2.09917463034,2.39972183835,US,,
2020-02-24,0,0,,,,,,,8796,6262,11148,46563,32418,58841,47323,32187,60327,2.27605376682,2.09889882577,2.39961362241,US,,
2020-02-25,0,0,,,,,,,13152,9030,16644,59435,41428,75001,60475,41217,76971,2.27544157675,2.09850092568,2.39945777301,US,,
2020-02-26,0,0,,,,,,,16041,11165,20282,75194,52470,94867,76516,52382,97253,2.27460846277,2.09798512682,2.39923098664,US,,
2020-02-27,0,0,,,,,,,17436,12069,22202,92349,64389,116671,93952,64451,119455,2.2734730258,2.09725105917,2.3988708921,US,,
2020-02-28,0,0,,,,,,,20911,14351,26865,112797,78461,142893,114863,78802,146320,2.27192297346,2.09631126564,2.39841016979,US,,
2020-02-29,1,1,,,,,,,25163,16874,32762,137304,94940,174732,140026,95676,179082,2.26980279685,2.09504616856,2.39773623992,US,,
2020-03-01,0,1,,,,,,,32372,21264,42523,168631,115615,215780,172398,116940,221605,2.26689788257,2.09342163123,2.39670638892,US,,
2020-03-02,5,6,,,,,,,40097,26065,53071,206840,140602,266325,212495,143005,274676,2.26291315692,2.0911229181,2.39524636976,US,,
2020-03-03,1,7,,,,,,,49554,31995,65773,253240,170620,328011,262049,175000,340449,2.25744511684,2.08803426452,2.39315403741,US,,
2020-03-04,4,11,,,,,,,60384,38378,81282,310066,206737,404652,322433,213378,421731,2.24994524325,2.0836986117,2.38980568555,US,,
2020-03-05,1,12,,,,,,,74977,47158,102347,380885,251184,501560,397410,260536,524078,2.23967523431,2.07802201971,2.38477666845,US,,
2020-03-06,2,14,,,,,,,91405,56456,125523,468003,304843,621467,488815,316992,649601,2.22565731845,2.06908289262,2.37765157428,US,,
2020-03-07,3,17,,,,,,,110281,67711,152699,573483,369327,767906,599096,384703,802300,2.20662794074,2.05522944864,2.36659296469,US,,
2020-03-08,4,21,,,,,,,131454,81277,183821,699084,446515,944137,730550,465980,986121,2.18101354782,2.03698446046,2.34992755319,US,,
2020-03-09,1,22,,,,,,,154671,97146,217273,846695,538548,1152345,885221,563126,1203394,2.14696240547,2.00495071258,2.32536830395,US,,
2020-03-10,6,28,,,,,,,179669,116200,251642,1017569,648293,1392803,1064890,679326,1455036,2.10248360488,1.95715551237,2.29199908556,US,,
2020-03-11,5,33,,,,,,,203696,135530,281417,1208113,774755,1657515,1268586,814856,1736453,2.04574798479,1.88118833897,2.25028577676,US,,
2020-03-12,10,43,,,,,,,225614,150494,307387,1417686,913973,1944700,1494200,965350,2043840,1.97556659314,1.79679793148,2.2102652664,US,,
