date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,66,178,126,66,178,126,66,178,2.2627705565,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,66,178,252,132,356,252,132,356,2.26276072668,2.09998946555,2.39999969825,US,,
2020-02-07,0,0,,,,,,,126,66,178,378,197,534,378,198,534,2.26275741091,2.09998591656,2.39999953762,US,,
2020-02-08,0,0,,,,,,,126,66,178,504,264,712,504,264,712,2.26275296382,2.09998117174,2.39999929077,US,,
2020-02-09,0,0,,,,,,,287,164,405,791,442,1103,791,428,1117,2.26274699434,2.0999748281,2.39999891196,US,,
2020-02-10,0,0,,,,,,,287,164,405,1078,611,1502,1078,592,1522,2.26273897415,2.09996654516,2.39999833068,US,,
2020-02-11,0,0,,,,,,,287,164,405,1365,778,1904,1365,756,1927,2.26272818873,2.09995582288,2.39999743796,US,,
2020-02-12,0,0,,,,,,,287,164,405,1652,944,2307,1652,920,2332,2.26271367059,2.09994183922,2.39999620468,US,,
2020-02-13,0,0,,,,,,,468,280,651,2120,1245,2938,2120,1200,2983,2.26269410808,2.0999220763,2.39999432265,US,,
2020-02-14,0,0,,,,,,,678,411,937,2798,1661,3869,2798,1611,3920,2.26263815036,2.09986281142,2.3999671064,US,,
2020-02-15,0,0,,,,,,,1216,751,1629,4014,2466,5459,4014,2362,5549,2.26259882213,2.09982188745,2.39996000332,US,,
2020-02-16,0,0,,,,,,,2410,1471,3098,6424,4065,8494,6424,3833,8647,2.26253859511,2.09976166173,2.39994318711,US,,
2020-02-17,0,0,,,,,,,3891,2523,4925,10315,6720,13329,10315,6356,13572,2.2624613811,2.09968485364,2.39992326085,US,,
2020-02-18,0,0,,,,,,,4308,2835,5460,14623,9596,18763,14623,9191,19032,2.2623601056,2.09958509691,2.39989872287,US,,
2020-02-19,0,0,,,,,,,5068,3398,6407,19691,13056,25127,19691,12589,25439,2.26222545161,2.09945414916,2.39986544616,US,,
2020-02-20,0,0,,,,,,,5209,3504,6600,24773,16506,31541,24900,16093,32039,2.26204396482,2.09928040832,2.39981566324,US,,
2020-02-21,0,0,,,,,,,5741,3920,7264,30388,20383,38607,30641,20013,39303,2.26179773934,2.0990487689,2.39974847751,US,,
2020-02-22,0,0,,,,,,,6839,4741,8657,37101,25105,47049,37480,24754,47960,2.26146626983,2.09874234161,2.39965475696,US,,
2020-02-23,0,0,,,,,,,8181,5763,10337,45157,30896,57133,45661,30517,58297,2.26102007379,2.09833903727,2.39951639889,US,,
2020-02-24,0,0,,,,,,,10390,7308,13223,55259,38121,69892,56051,37825,71520,2.26041701002,2.09780998984,2.39933163472,US,,
2020-02-25,0,0,,,,,,,16281,10903,20705,71253,49037,90076,72332,48728,92225,2.2595992025,2.09714141269,2.39907055548,US,,
