date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,29,74,56,29,74,56,29,74,1.74592306455,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,29,74,113,58,148,113,58,148,1.74498315059,1.19996051659,1.9999425989,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,29,74,169,87,222,169,87,222,1.74469076398,1.19994414457,1.99991807044,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,29,74,225,116,296,225,116,296,1.74430563844,1.19991777496,1.99988299732,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,29,74,281,145,370,281,145,370,1.74379782377,1.19988918435,1.99983248631,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,29,74,338,174,444,338,174,444,1.74312758279,1.19985064079,1.99975889781,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,29,74,394,203,518,394,203,518,1.74224220988,1.19979867709,1.99964660895,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,29,74,450,232,592,450,232,592,1.74107186509,1.1997286189,1.9994808156,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,29,74,506,261,666,506,261,666,1.73952417162,1.19963416592,1.99925542711,Canada,ALL,Alberta
2020-03-05,,,,,,,,,153,83,210,660,344,876,660,344,876,1.73738188899,1.19942778712,1.99884057061,Canada,ALL,Alberta
2020-03-06,,,,,,,,,152,83,209,812,427,1085,812,427,1085,1.73466418872,1.19924626756,1.99838565038,Canada,ALL,Alberta
2020-03-07,,,,,,,,,160,87,222,972,515,1307,972,515,1307,1.73105818114,1.19899321053,1.99771107115,Canada,ALL,Alberta
2020-03-08,,,,,,,,,176,97,249,1148,612,1555,1148,612,1555,1.72631591001,1.19865990503,1.99676759758,Canada,ALL,Alberta
2020-03-09,,,,,,,,,209,117,303,1357,729,1858,1357,729,1858,1.7200931608,1.19821789456,1.99555334642,Canada,ALL,Alberta
2020-03-10,,,,,,,,,261,145,387,1618,875,2244,1618,875,2244,1.71196118755,1.19762930994,1.99393960503,Canada,ALL,Alberta
2020-03-11,,,,,,,,,300,170,454,1862,1016,2624,1918,1045,2698,1.70139899717,1.19684305868,1.9914614646,Canada,ALL,Alberta
2020-03-12,,,,,,,,,333,185,511,2139,1173,3061,2251,1231,3209,1.68780119575,1.19579156327,1.98791224846,Canada,ALL,Alberta
2020-03-13,,,,,,,,,372,198,580,2454,1342,3566,2623,1429,3788,1.67051078474,1.19438848742,1.98301771056,Canada,ALL,Alberta
