date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-01-22,,,,,,,,
2020-01-23,,,,,,,,
2020-01-24,,,,,,,,
2020-01-25,,,,,,,,
2020-01-26,,,,,,,,
2020-01-27,,,,,,,,
2020-01-28,,,,,,,,
2020-01-29,,,,,,,,
2020-01-30,,,,,,,,
2020-01-31,,,,,,,,
2020-02-01,,,,,,,,
2020-02-02,,,,,,,,
2020-02-03,,,,,,,,
2020-02-04,,,,,,,,
2020-02-05,,,,,,,,
2020-02-06,,,,,,,,
2020-02-07,,,,,,,,
2020-02-08,,,,,,,,
2020-02-09,,,,,,,,
2020-02-10,,,,,,,,
2020-02-11,,,,,,,,
2020-02-12,,,,,,,,
2020-02-13,,,,,,,,
2020-02-14,,,,,,,,
2020-02-15,1,1,,,,,,
2020-02-16,0,1,,,,,,
2020-02-17,0,1,,,,,,
2020-02-18,0,1,,,,,,
2020-02-19,0,1,,,,,,
2020-02-20,0,1,,,,,,
2020-02-21,0,1,,,,,,
2020-02-22,0,1,,,,,,
2020-02-23,0,1,,,,,,
2020-02-24,0,1,,,,,,
2020-02-25,0,1,,,,,,
2020-02-26,1,2,,,,,,
2020-02-27,0,2,,,,,,
2020-02-28,0,2,,,,,,
2020-02-29,0,2,,,,,,
2020-03-01,0,2,,,,,,
2020-03-02,1,3,,,,,,
2020-03-03,1,4,,,,,,
2020-03-04,0,4,,,,,,
2020-03-05,2,6,,,,,,
2020-03-06,3,9,,,,,,
2020-03-07,2,11,,,,,,
2020-03-08,8,19,,,,,,
2020-03-09,0,19,,,,,,
2020-03-10,14,33,,,,,,
2020-03-11,15,48,,,,,,
2020-03-12,0,48,,,,,,
2020-03-13,31,79,,,,,,
2020-03-14,12,91,,,,,,
2020-03-15,0,91,,,,,,
2020-03-16,57,148,,,,,,
2020-03-17,0,148,,,,,,
2020-03-18,0,148,,,,,,
2020-03-19,95,243,,,,,,
2020-03-20,207,450,,,,,,
2020-03-21,112,562,,,,,,
2020-03-22,114,676,,,,,,
2020-03-23,186,862,,,,,,
2020-03-24,240,1102,,,,,,
2020-03-25,231,1333,,,,,,
2020-03-26,365,1698,,,,,,
2020-03-27,299,1997,,,,,,
2020-03-28,320,2317,,,,,,
2020-03-29,294,2611,,,,,,
2020-03-30,419,3030,,,,,,
2020-03-31,502,3532,,,,,,
2020-04-01,511,4043,,,,,,
2020-04-02,1355,5398,,,,,,
2020-04-03,1122,6520,,,,,,
2020-04-04,1054,7574,,,,,,
2020-04-05,519,8093,,,,,,
2020-04-06,833,8926,,,,,,
2020-04-07,1417,10343,,,,,,
2020-04-08,544,10887,,,,,,
2020-04-09,1341,12228,,,,,,
2020-04-10,987,13215,,,,,,
2020-04-11,636,13851,,,,,,
2020-04-12,561,14412,,,,,,
2020-04-13,574,14986,,,,,,
2020-04-14,762,15748,,,,,,
2020-04-15,1440,17188,,,,,,
2020-04-16,753,17941,,,,,,
2020-04-17,,,774,474,1117,18715,18415,19058
2020-04-18,,,744,443,1104,19459,18858,20162
2020-04-19,,,715,408,1089,20174,19266,21250
2020-04-20,,,687,379,1068,20861,19645,22318
2020-04-21,,,659,347,1053,21519,19992,23372
2020-04-22,,,632,319,1037,22151,20311,24409
2020-04-23,,,606,289,1019,22757,20600,25429
2020-04-24,,,581,261,1006,23338,20862,26435
2020-04-25,,,557,238,988,23895,21100,27422
2020-04-26,,,534,215,967,24429,21316,28389
2020-04-27,,,512,196,945,24942,21512,29334
2020-04-28,,,492,180,927,25433,21692,30261
2020-04-29,,,472,165,913,25906,21857,31174
2020-04-30,,,453,149,899,26359,22007,32073
2020-05-01,,,436,135,880,26794,22142,32954
2020-05-02,,,419,122,867,27213,22264,33821
2020-05-03,,,403,112,855,27616,22375,34676
2020-05-04,,,387,101,842,28003,22477,35518
2020-05-05,,,373,92,825,28375,22568,36343
2020-05-06,,,359,83,812,28734,22652,37155
2020-05-07,,,346,75,795,29080,22727,37949
2020-05-08,,,333,69,782,29413,22796,38731
2020-05-09,,,321,63,769,29734,22859,39500
2020-05-10,,,309,57,756,30043,22916,40255
2020-05-11,,,299,52,744,30342,22969,40999
2020-05-12,,,288,48,731,30630,23016,41730
2020-05-13,,,278,43,718,30908,23060,42449
2020-05-14,,,269,40,705,31177,23099,43154
2020-05-15,,,260,36,694,31436,23135,43848
2020-05-16,,,251,33,682,31687,23168,44530
2020-05-17,,,243,30,671,31930,23198,45201
2020-05-18,,,235,27,660,32164,23224,45861
2020-05-19,,,227,24,649,32391,23249,46511
2020-05-20,,,220,22,638,32611,23271,47149
2020-05-21,,,213,20,627,32823,23291,47775
2020-05-22,,,206,19,616,33029,23310,48391
2020-05-23,,,199,17,605,33229,23327,48996
2020-05-24,,,193,16,594,33422,23343,49591
2020-05-25,,,187,15,584,33609,23358,50174
2020-05-26,,,181,14,573,33790,23371,50748
2020-05-27,,,176,12,562,33966,23384,51310
2020-05-28,,,171,12,552,34137,23395,51862
2020-05-29,,,165,11,542,34302,23406,52403
2020-05-30,,,160,10,531,34463,23415,52935
2020-05-31,,,156,9,521,34619,23424,53456
2020-06-01,,,151,8,511,34770,23433,53967
2020-06-02,,,147,8,501,34916,23440,54469
2020-06-03,,,142,7,492,35059,23447,54960
2020-06-04,,,138,6,482,35197,23453,55443
2020-06-05,,,134,6,473,35331,23459,55916
2020-06-06,,,130,5,464,35462,23465,56379
2020-06-07,,,127,5,455,35589,23470,56834
2020-06-08,,,123,5,446,35712,23474,57279
2020-06-09,,,120,4,437,35832,23479,57716
2020-06-10,,,116,4,428,35948,23483,58145
2020-06-11,,,113,4,420,36061,23487,58564
2020-06-12,,,110,3,411,36171,23490,58976
2020-06-13,,,107,3,404,36278,23493,59379
2020-06-14,,,104,3,396,36382,23496,59775
2020-06-15,,,101,3,388,36483,23499,60163
2020-06-16,,,98,3,381,36581,23502,60544
2020-06-17,,,96,2,373,36677,23504,60917
2020-06-18,,,93,2,368,36770,23507,61285
2020-06-19,,,91,2,361,36861,23509,61646
2020-06-20,,,90,2,355,36951,23511,62001
2020-06-21,,,88,2,354,37039,23513,62355
2020-06-22,,,87,2,354,37127,23515,62709
2020-06-23,,,86,2,354,37213,23517,63063
2020-06-24,,,86,2,358,37299,23520,63420
2020-06-25,,,85,2,365,37384,23522,63786
2020-06-26,,,85,2,373,37469,23524,64158
2020-06-27,,,85,2,385,37554,23526,64543
2020-06-28,,,85,2,394,37639,23528,64938
2020-06-29,,,85,2,403,37724,23531,65341
2020-06-30,,,85,2,412,37808,23533,65753
2020-07-01,,,85,2,425,37893,23535,66177
2020-07-02,,,85,2,437,37978,23537,66615
2020-07-03,,,85,2,450,38063,23539,67064
2020-07-04,,,85,2,462,38148,23542,67526
2020-07-05,,,86,2,474,38233,23544,68000
2020-07-06,,,86,2,487,38319,23546,68487
2020-07-07,,,86,2,500,38406,23547,68987
2020-07-08,,,87,2,514,38493,23549,69500
2020-07-09,,,88,2,527,38580,23551,70027
2020-07-10,,,88,2,541,38668,23553,70568
2020-07-11,,,89,2,555,38757,23554,71123
2020-07-12,,,90,1,569,38847,23556,71692
2020-07-13,,,91,1,584,38938,23557,72276
2020-07-14,,,92,1,599,39029,23558,72874
2020-07-15,,,93,1,614,39122,23560,73488
2020-07-16,,,94,1,630,39215,23561,74118
2020-07-17,,,95,1,646,39310,23562,74764
2020-07-18,,,96,1,662,39406,23563,75426
2020-07-19,,,97,1,680,39503,23564,76106
2020-07-20,,,98,1,697,39602,23565,76803
2020-07-21,,,100,1,715,39701,23566,77518
2020-07-22,,,101,1,733,39803,23567,78251
2020-07-23,,,103,1,752,39906,23568,79004
2020-07-24,,,104,1,771,40010,23569,79775
2020-07-25,,,106,1,791,40116,23569,80566
2020-07-26,,,108,1,811,40224,23570,81377
2020-07-27,,,109,1,831,40333,23571,82208
2020-07-28,,,111,1,851,40445,23571,83058
2020-07-29,,,113,1,870,40558,23572,83929
2020-07-30,,,115,1,891,40673,23573,84820
2020-07-31,,,117,1,912,40790,23573,85732
2020-08-01,,,119,1,934,40909,23574,86666
2020-08-02,,,121,1,956,41031,23574,87622
2020-08-03,,,124,1,978,41154,23575,88599
2020-08-04,,,126,0,1000,41280,23575,89600
