date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,,,,,,,,
2020-03-22,,,,,,,,
2020-03-23,,,,,,,,
2020-03-24,,,,,,,,
2020-03-25,,,,,,,,
2020-03-26,,,,,,,,
2020-03-27,,,,,,,,
2020-03-28,,,,,,,,
2020-03-29,,,,,,,,
2020-03-30,,,,,,,,
2020-03-31,,,,,,,,
2020-04-01,,,,,,,,
2020-04-02,,,,,,,,
2020-04-03,1,1,,,,,,
2020-04-04,0,1,,,,,,
2020-04-05,0,1,,,,,,
2020-04-06,0,1,,,,,,
2020-04-07,1,2,,,,,,
2020-04-08,0,2,,,,,,
2020-04-09,1,3,,,,,,
2020-04-10,0,3,,,,,,
2020-04-11,0,3,,,,,,
2020-04-12,2,5,,,,,,
2020-04-13,0,5,,,,,,
2020-04-14,0,5,,,,,,
2020-04-15,0,5,,,,,,
2020-04-16,0,5,,,,,,
2020-04-17,,,1,1,2,6,6,7
2020-04-18,,,1,1,2,8,7,8
2020-04-19,,,1,1,2,9,8,10
2020-04-20,,,1,1,2,10,9,12
2020-04-21,,,1,1,2,12,10,14
2020-04-22,,,1,1,2,13,11,16
2020-04-23,,,1,1,2,14,12,18
2020-04-24,,,1,1,2,16,13,20
2020-04-25,,,1,1,2,17,14,22
2020-04-26,,,1,1,2,18,15,24
2020-04-27,,,1,1,2,20,16,27
2020-04-28,,,1,1,2,21,17,29
2020-04-29,,,1,1,2,23,18,31
2020-04-30,,,1,1,2,24,19,34
2020-05-01,,,1,1,2,25,20,36
2020-05-02,,,1,1,2,27,21,39
2020-05-03,,,1,1,3,28,22,41
2020-05-04,,,1,1,3,30,23,44
2020-05-05,,,1,1,3,31,24,46
2020-05-06,,,1,1,3,32,25,49
2020-05-07,,,1,1,3,34,26,52
2020-05-08,,,1,1,3,35,27,54
2020-05-09,,,1,1,3,37,28,57
2020-05-10,,,1,1,3,38,29,60
2020-05-11,,,1,1,3,39,30,63
2020-05-12,,,1,1,3,41,31,65
2020-05-13,,,1,1,3,42,32,68
2020-05-14,,,1,1,3,43,33,71
2020-05-15,,,1,1,3,45,34,74
2020-05-16,,,1,1,3,46,35,77
2020-05-17,,,1,1,3,47,35,80
2020-05-18,,,1,1,3,48,36,82
2020-05-19,,,1,1,3,50,37,85
2020-05-20,,,1,1,3,51,38,88
2020-05-21,,,1,1,3,52,39,91
2020-05-22,,,1,1,3,53,40,94
2020-05-23,,,1,1,3,55,40,97
2020-05-24,,,1,1,3,56,41,99
2020-05-25,,,1,1,3,57,42,102
2020-05-26,,,1,1,3,58,43,105
2020-05-27,,,1,1,3,60,44,108
2020-05-28,,,1,1,3,61,44,111
2020-05-29,,,1,1,3,62,45,114
2020-05-30,,,1,1,3,63,46,116
2020-05-31,,,1,1,3,64,46,119
2020-06-01,,,1,1,3,65,47,122
2020-06-02,,,1,1,3,66,48,125
2020-06-03,,,1,1,3,67,49,127
2020-06-04,,,1,1,3,69,49,130
2020-06-05,,,1,1,3,70,50,133
2020-06-06,,,1,1,3,71,50,136
2020-06-07,,,1,1,3,72,51,138
2020-06-08,,,1,1,3,73,52,141
2020-06-09,,,1,1,3,74,52,144
2020-06-10,,,1,1,3,75,53,146
2020-06-11,,,1,1,3,76,53,149
2020-06-12,,,1,1,3,77,54,151
2020-06-13,,,1,1,3,78,55,154
2020-06-14,,,1,1,3,79,55,157
2020-06-15,,,1,1,3,79,56,159
2020-06-16,,,1,1,3,80,56,162
2020-06-17,,,1,1,2,81,57,164
2020-06-18,,,1,0,2,82,57,167
2020-06-19,,,1,0,2,83,58,169
2020-06-20,,,1,0,2,84,58,172
2020-06-21,,,1,0,3,85,59,174
2020-06-22,,,1,0,3,86,59,177
2020-06-23,,,1,0,3,87,60,180
2020-06-24,,,1,0,3,88,60,182
2020-06-25,,,1,0,3,89,61,185
2020-06-26,,,1,1,3,90,61,188
2020-06-27,,,1,1,3,91,62,191
2020-06-28,,,1,1,3,92,62,195
2020-06-29,,,1,1,3,93,63,198
2020-06-30,,,1,1,4,94,63,202
2020-07-01,,,1,0,4,95,64,205
2020-07-02,,,1,0,4,96,64,209
2020-07-03,,,1,0,4,97,65,213
2020-07-04,,,1,0,4,98,65,216
2020-07-05,,,1,0,4,100,66,220
2020-07-06,,,1,0,4,101,66,224
2020-07-07,,,1,0,4,102,67,227
2020-07-08,,,1,0,4,103,67,231
2020-07-09,,,1,0,4,105,67,235
2020-07-10,,,1,0,4,106,68,239
2020-07-11,,,1,0,4,107,68,243
2020-07-12,,,1,0,4,109,69,247
2020-07-13,,,1,0,4,110,69,251
2020-07-14,,,1,0,5,112,70,256
2020-07-15,,,1,0,5,113,70,260
2020-07-16,,,2,0,5,115,70,265
2020-07-17,,,2,0,5,116,71,270
2020-07-18,,,2,0,5,118,71,276
2020-07-19,,,2,0,5,120,71,281
2020-07-20,,,2,0,6,121,72,287
2020-07-21,,,2,0,6,123,72,292
2020-07-22,,,2,0,6,125,72,298
2020-07-23,,,2,0,6,126,72,305
2020-07-24,,,2,0,6,128,73,311
2020-07-25,,,2,0,7,130,73,318
2020-07-26,,,2,0,7,132,73,325
2020-07-27,,,2,0,7,134,73,332
2020-07-28,,,2,0,7,136,74,339
2020-07-29,,,2,0,8,138,74,347
2020-07-30,,,2,0,8,140,74,355
2020-07-31,,,2,0,8,142,74,363
2020-08-01,,,2,0,9,144,74,372
2020-08-02,,,2,0,9,146,75,380
2020-08-03,,,2,0,9,149,75,390
2020-08-04,,,2,0,9,151,75,399
