date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-24,,,,,,,,
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,1,1,,,,,,
2020-03-20,0,1,,,,,,
2020-03-21,0,1,,,,,,
2020-03-22,0,1,,,,,,
2020-03-23,0,1,,,,,,
2020-03-24,0,1,,,,,,
2020-03-25,2,3,,,,,,
2020-03-26,3,6,,,,,,
2020-03-27,2,8,,,,,,
2020-03-28,5,13,,,,,,
2020-03-29,1,14,,,,,,
2020-03-30,2,16,,,,,,
2020-03-31,4,20,,,,,,
2020-04-01,2,22,,,,,,
2020-04-02,4,26,,,,,,
2020-04-03,3,29,,,,,,
2020-04-04,6,35,,,,,,
2020-04-05,8,43,,,,,,
2020-04-06,8,51,,,,,,
2020-04-07,9,60,,,,,,
2020-04-08,7,67,,,,,,
2020-04-09,9,76,,,,,,
2020-04-10,6,82,,,,,,
2020-04-11,11,93,,,,,,
2020-04-12,3,96,,,,,,
2020-04-13,2,98,,,,,,
2020-04-14,13,111,,,,,,
2020-04-15,11,122,,,,,,
2020-04-16,7,129,,,,,,
2020-04-17,11,140,,,,,,
2020-04-18,12,152,,,,,,
2020-04-19,7,159,,,,,,
2020-04-20,10,169,,,,,,
2020-04-21,,,8,6,11,177,175,180
2020-04-22,,,8,6,11,185,181,191
2020-04-23,,,8,6,11,193,186,203
2020-04-24,,,8,5,11,201,192,214
2020-04-25,,,8,5,11,209,197,225
2020-04-26,,,8,5,11,217,201,236
2020-04-27,,,7,5,11,224,206,247
2020-04-28,,,7,4,11,231,210,258
2020-04-29,,,7,4,11,239,215,269
2020-04-30,,,7,4,11,246,218,280
2020-05-01,,,7,4,11,252,222,290
2020-05-02,,,7,4,11,259,226,301
2020-05-03,,,7,3,11,266,229,312
2020-05-04,,,6,3,11,272,233,322
2020-05-05,,,6,3,11,279,236,333
2020-05-06,,,6,3,11,285,239,343
2020-05-07,,,6,3,11,291,241,354
2020-05-08,,,6,3,11,297,244,365
2020-05-09,,,6,3,11,303,247,375
2020-05-10,,,6,2,10,309,249,386
2020-05-11,,,6,2,10,315,252,396
2020-05-12,,,6,2,10,320,254,406
2020-05-13,,,6,2,10,326,256,417
2020-05-14,,,5,2,10,331,258,427
2020-05-15,,,5,2,10,337,260,438
2020-05-16,,,5,2,10,342,262,448
2020-05-17,,,5,2,10,347,264,458
2020-05-18,,,5,2,10,352,266,468
2020-05-19,,,5,2,10,357,267,478
2020-05-20,,,5,2,10,362,269,488
