date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,,,,,,,,
2020-03-22,,,,,,,,
2020-03-23,1,1,,,,,,
2020-03-24,0,1,,,,,,
2020-03-25,0,1,,,,,,
2020-03-26,0,1,,,,,,
2020-03-27,0,1,,,,,,
2020-03-28,1,2,,,,,,
2020-03-29,0,2,,,,,,
2020-03-30,1,3,,,,,,
2020-03-31,0,3,,,,,,
2020-04-01,0,3,,,,,,
2020-04-02,0,3,,,,,,
2020-04-03,2,5,,,,,,
2020-04-04,2,7,,,,,,
2020-04-05,2,9,,,,,,
2020-04-06,0,9,,,,,,
2020-04-07,0,9,,,,,,
2020-04-08,4,13,,,,,,
2020-04-09,8,21,,,,,,
2020-04-10,0,21,,,,,,
2020-04-11,1,22,,,,,,
2020-04-12,1,23,,,,,,
2020-04-13,0,23,,,,,,
2020-04-14,2,25,,,,,,
2020-04-15,7,32,,,,,,
2020-04-16,0,32,,,,,,
2020-04-17,5,37,,,,,,
2020-04-18,1,38,,,,,,
2020-04-19,0,38,,,,,,
2020-04-20,,,2,2,4,40,40,42
2020-04-21,,,2,2,4,43,41,46
2020-04-22,,,2,2,4,45,43,50
2020-04-23,,,2,1,4,48,44,55
2020-04-24,,,2,1,4,50,46,59
2020-04-25,,,2,1,4,52,47,63
2020-04-26,,,2,1,4,55,48,67
2020-04-27,,,2,1,4,57,49,71
2020-04-28,,,2,1,4,59,51,75
2020-04-29,,,2,1,4,61,52,79
2020-04-30,,,2,1,4,63,53,83
2020-05-01,,,2,1,4,66,54,87
2020-05-02,,,2,1,4,68,55,91
2020-05-03,,,2,1,4,70,56,95
2020-05-04,,,2,1,4,72,57,98
2020-05-05,,,2,1,4,74,58,102
2020-05-06,,,2,1,4,76,59,106
2020-05-07,,,2,1,4,78,60,110
2020-05-08,,,2,1,4,79,61,113
2020-05-09,,,2,1,4,81,62,117
2020-05-10,,,2,1,4,83,62,121
2020-05-11,,,2,1,4,85,63,124
2020-05-12,,,2,1,4,87,64,128
2020-05-13,,,2,1,4,88,65,131
2020-05-14,,,2,1,4,90,66,135
2020-05-15,,,2,1,4,92,66,139
2020-05-16,,,2,1,4,93,67,142
2020-05-17,,,2,1,3,95,68,146
2020-05-18,,,2,1,3,97,68,149
2020-05-19,,,2,1,3,98,69,153
2020-05-20,,,2,1,3,100,70,156
2020-05-21,,,2,1,3,102,70,159
2020-05-22,,,2,1,3,103,71,163
2020-05-23,,,2,1,3,105,72,166
2020-05-24,,,1,1,3,106,72,170
2020-05-25,,,1,1,3,108,73,173
2020-05-26,,,1,1,3,109,73,176
2020-05-27,,,1,1,3,110,74,179
2020-05-28,,,1,1,3,112,74,183
2020-05-29,,,1,1,3,113,75,186
2020-05-30,,,1,1,3,115,75,189
2020-05-31,,,1,1,3,116,76,193
2020-06-01,,,1,0,3,117,76,196
2020-06-02,,,1,0,3,119,77,199
2020-06-03,,,1,0,3,120,77,202
2020-06-04,,,1,0,3,121,78,205
2020-06-05,,,1,0,3,123,78,208
2020-06-06,,,1,0,3,124,79,212
2020-06-07,,,1,0,3,125,79,215
2020-06-08,,,1,0,3,126,79,218
2020-06-09,,,1,0,3,128,80,221
2020-06-10,,,1,0,3,129,80,224
2020-06-11,,,1,0,3,130,81,227
2020-06-12,,,1,0,3,131,81,230
2020-06-13,,,1,0,3,132,81,233
2020-06-14,,,1,0,3,133,82,236
2020-06-15,,,1,0,3,134,82,239
2020-06-16,,,1,0,3,136,83,242
2020-06-17,,,1,0,3,137,83,245
2020-06-18,,,1,0,3,138,83,248
2020-06-19,,,1,0,3,139,84,251
2020-06-20,,,1,0,3,140,84,254
2020-06-21,,,1,0,3,141,84,256
2020-06-22,,,1,0,3,142,84,259
2020-06-23,,,1,0,3,143,85,262
2020-06-24,,,1,0,3,144,85,265
2020-06-25,,,1,0,3,145,85,269
2020-06-26,,,1,0,3,146,86,272
2020-06-27,,,1,0,3,147,86,275
2020-06-28,,,1,0,3,148,86,279
2020-06-29,,,1,0,4,150,87,282
2020-06-30,,,1,0,4,151,87,286
2020-07-01,,,1,0,4,152,87,290
2020-07-02,,,1,0,4,153,87,293
2020-07-03,,,1,0,4,154,88,298
2020-07-04,,,1,0,4,155,88,302
2020-07-05,,,1,0,4,157,88,306
2020-07-06,,,1,0,5,158,89,311
2020-07-07,,,1,0,5,159,89,315
2020-07-08,,,1,0,5,161,89,320
2020-07-09,,,1,0,5,162,89,325
2020-07-10,,,1,0,5,163,89,331
2020-07-11,,,1,0,5,165,90,336
2020-07-12,,,1,0,6,166,90,342
2020-07-13,,,1,0,6,167,90,347
2020-07-14,,,1,0,6,169,90,353
2020-07-15,,,1,0,6,170,91,360
2020-07-16,,,1,0,6,172,91,366
2020-07-17,,,2,0,7,173,91,373
2020-07-18,,,2,0,7,175,91,380
2020-07-19,,,2,0,7,176,91,387
2020-07-20,,,2,0,7,178,91,394
2020-07-21,,,2,0,8,179,92,402
2020-07-22,,,2,0,8,181,92,410
2020-07-23,,,2,0,8,183,92,418
2020-07-24,,,2,0,8,185,92,426
2020-07-25,,,2,0,9,186,92,435
2020-07-26,,,2,0,9,188,92,444
2020-07-27,,,2,0,9,190,92,453
2020-07-28,,,2,0,10,192,92,463
2020-07-29,,,2,0,10,194,92,473
2020-07-30,,,2,0,10,196,93,483
2020-07-31,,,2,0,11,198,93,494
2020-08-01,,,2,0,11,200,93,505
2020-08-02,,,2,0,11,202,93,516
2020-08-03,,,2,0,12,204,93,528
2020-08-04,,,2,0,12,207,93,540
