date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-23,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-24,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-25,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-26,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-27,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-28,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-29,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-30,Denmark,0,0,0.0,0.0,0.0,0.0
2020-01-31,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-01,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-02,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-03,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-04,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-05,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-06,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-07,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-08,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-09,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-10,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-11,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-12,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-13,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-14,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-15,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-16,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-17,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-18,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-19,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-20,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-21,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-22,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-23,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-24,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-25,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-26,Denmark,0,0,0.0,0.0,0.0,0.0
2020-02-27,Denmark,1,0,0.0,1.0,0.14285714285714285,0.0
2020-02-28,Denmark,1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-29,Denmark,3,0,0.0,2.0,0.42857142857142855,0.0
2020-03-01,Denmark,4,0,0.0,1.0,0.5714285714285714,0.0
2020-03-02,Denmark,4,0,0.0,0.0,0.5714285714285714,0.0
2020-03-03,Denmark,6,0,0.0,2.0,0.8571428571428571,0.0
2020-03-04,Denmark,11,0,0.0,5.0,1.5714285714285714,0.0
2020-03-05,Denmark,11,0,0.0,0.0,1.4285714285714286,0.0
2020-03-06,Denmark,24,0,0.0,13.0,3.2857142857142856,0.0
2020-03-07,Denmark,24,0,0.0,0.0,3.0,0.0
2020-03-08,Denmark,37,0,0.0,13.0,4.714285714285714,0.0
2020-03-09,Denmark,92,0,0.0,55.0,12.571428571428571,0.0
2020-03-10,Denmark,264,0,0.0,172.0,36.857142857142854,0.0
