date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Germany,0,0,0.0,0.0,0.0,0.0
2020-01-23,Germany,0,0,0.0,0.0,0.0,0.0
2020-01-24,Germany,0,0,0.0,0.0,0.0,0.0
2020-01-25,Germany,0,0,0.0,0.0,0.0,0.0
2020-01-26,Germany,0,0,0.0,0.0,0.0,0.0
2020-01-27,Germany,1,0,0.0,1.0,0.16666666666666666,0.0
2020-01-28,Germany,4,0,0.0,3.0,0.5714285714285714,0.0
2020-01-29,Germany,4,0,0.0,0.0,0.5714285714285714,0.0
2020-01-30,Germany,4,0,0.0,0.0,0.5714285714285714,0.0
2020-01-31,Germany,5,0,0.0,1.0,0.7142857142857143,0.0
2020-02-01,Germany,8,0,0.0,3.0,1.1428571428571428,0.0
2020-02-02,Germany,10,0,0.0,2.0,1.4285714285714286,0.0
2020-02-03,Germany,12,0,0.0,2.0,1.5714285714285714,0.0
2020-02-04,Germany,12,0,0.0,0.0,1.1428571428571428,0.0
2020-02-05,Germany,12,0,0.0,0.0,1.1428571428571428,0.0
2020-02-06,Germany,12,0,0.0,0.0,1.1428571428571428,0.0
2020-02-07,Germany,13,0,0.0,1.0,1.1428571428571428,0.0
2020-02-08,Germany,13,0,0.0,0.0,0.7142857142857143,0.0
2020-02-09,Germany,14,0,0.0,1.0,0.5714285714285714,0.0
2020-02-10,Germany,14,0,0.0,0.0,0.2857142857142857,0.0
2020-02-11,Germany,16,0,0.0,2.0,0.5714285714285714,0.0
2020-02-12,Germany,16,0,0.0,0.0,0.5714285714285714,0.0
2020-02-13,Germany,16,0,0.0,0.0,0.5714285714285714,0.0
2020-02-14,Germany,16,0,0.0,0.0,0.42857142857142855,0.0
2020-02-15,Germany,16,0,0.0,0.0,0.42857142857142855,0.0
2020-02-16,Germany,16,0,0.0,0.0,0.2857142857142857,0.0
2020-02-17,Germany,16,0,0.0,0.0,0.2857142857142857,0.0
2020-02-18,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-19,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-20,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-21,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-22,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-23,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-24,Germany,16,0,0.0,0.0,0.0,0.0
2020-02-25,Germany,17,0,0.0,1.0,0.14285714285714285,0.0
2020-02-26,Germany,27,0,0.0,10.0,1.5714285714285714,0.0
2020-02-27,Germany,46,0,0.0,19.0,4.285714285714286,0.0
2020-02-28,Germany,48,0,0.0,2.0,4.571428571428571,0.0
2020-02-29,Germany,79,0,0.0,31.0,9.0,0.0
2020-03-01,Germany,130,0,0.0,51.0,16.285714285714285,0.0
2020-03-02,Germany,159,0,0.0,29.0,20.428571428571427,0.0
2020-03-03,Germany,196,0,0.0,37.0,25.571428571428573,0.0
2020-03-04,Germany,262,0,0.0,66.0,33.57142857142857,0.0
2020-03-05,Germany,482,0,0.0,220.0,62.285714285714285,0.0
2020-03-06,Germany,670,0,0.0,188.0,88.85714285714286,0.0
2020-03-07,Germany,799,0,0.0,129.0,102.85714285714286,0.0
2020-03-08,Germany,1040,0,0.0,241.0,130.0,0.0
2020-03-09,Germany,1176,2,2.0,136.0,145.28571428571428,0.2857142857142857
2020-03-10,Germany,1457,2,0.0,281.0,180.14285714285714,0.2857142857142857
2020-03-11,Germany,1908,3,1.0,451.0,235.14285714285714,0.42857142857142855
2020-03-12,Germany,2078,3,0.0,170.0,228.0,0.42857142857142855
2020-03-13,Germany,3675,7,4.0,1597.0,429.2857142857143,1.0
2020-03-14,Germany,4585,9,2.0,910.0,540.8571428571429,1.2857142857142858
2020-03-15,Germany,5795,11,2.0,1210.0,679.2857142857143,1.5714285714285714
2020-03-16,Germany,7272,17,6.0,1477.0,870.8571428571429,2.142857142857143
2020-03-17,Germany,9257,24,7.0,1985.0,1114.2857142857142,3.142857142857143
2020-03-18,Germany,12327,28,4.0,3070.0,1488.4285714285713,3.5714285714285716
2020-03-19,Germany,15320,44,16.0,2993.0,1891.7142857142858,5.857142857142857
2020-03-20,Germany,19848,67,23.0,4528.0,2310.4285714285716,8.571428571428571
2020-03-21,Germany,22213,84,17.0,2365.0,2518.285714285714,10.714285714285714
2020-03-22,Germany,24873,94,10.0,2660.0,2725.4285714285716,11.857142857142858
2020-03-23,Germany,29056,123,29.0,4183.0,3112.0,15.142857142857142
2020-03-24,Germany,32986,157,34.0,3930.0,3389.8571428571427,19.0
2020-03-25,Germany,37323,206,49.0,4337.0,3570.8571428571427,25.428571428571427
2020-03-26,Germany,43938,267,61.0,6615.0,4088.285714285714,31.857142857142858
2020-03-27,Germany,50871,342,75.0,6933.0,4431.857142857143,39.285714285714285
2020-03-28,Germany,57695,433,91.0,6824.0,5068.857142857143,49.857142857142854
2020-03-29,Germany,62095,533,100.0,4400.0,5317.428571428572,62.714285714285715
2020-03-30,Germany,66885,645,112.0,4790.0,5404.142857142857,74.57142857142857
2020-03-31,Germany,71808,775,130.0,4923.0,5546.0,88.28571428571429
2020-04-01,Germany,77872,920,145.0,6064.0,5792.714285714285,102.0
2020-04-02,Germany,84794,1107,187.0,6922.0,5836.571428571428,120.0
2020-04-03,Germany,91159,1275,168.0,6365.0,5755.428571428572,133.28571428571428
2020-04-04,Germany,96092,1444,169.0,4933.0,5485.285714285715,144.42857142857142
2020-04-05,Germany,100123,1584,140.0,4031.0,5432.571428571428,150.14285714285714
2020-04-06,Germany,103374,1810,226.0,3251.0,5212.714285714285,166.42857142857142
2020-04-07,Germany,107663,2016,206.0,4289.0,5122.142857142857,177.28571428571428
2020-04-08,Germany,113296,2349,333.0,5633.0,5060.571428571428,204.14285714285714
2020-04-09,Germany,118181,2607,258.0,4885.0,4769.571428571428,214.28571428571428
2020-04-10,Germany,122171,2767,160.0,3990.0,4430.285714285715,213.14285714285714
2020-04-11,Germany,124908,2736,-31.0,2737.0,4116.571428571428,184.57142857142858
2020-04-12,Germany,127854,3022,286.0,2946.0,3961.5714285714284,205.42857142857142
2020-04-13,Germany,130072,3194,172.0,2218.0,3814.0,197.71428571428572
2020-04-14,Germany,131359,3294,100.0,1287.0,3385.1428571428573,182.57142857142858
2020-04-15,Germany,134753,3804,510.0,3394.0,3065.285714285714,207.85714285714286
2020-04-16,Germany,137698,4052,248.0,2945.0,2788.1428571428573,206.42857142857142
2020-04-17,Germany,141397,4352,300.0,3699.0,2746.5714285714284,226.42857142857142
2020-04-18,Germany,143342,4459,107.0,1945.0,2633.4285714285716,246.14285714285714
2020-04-19,Germany,145184,4586,127.0,1842.0,2475.714285714286,223.42857142857142
2020-04-20,Germany,147065,4862,276.0,1881.0,2427.5714285714284,238.28571428571428
2020-04-21,Germany,148291,5033,171.0,1226.0,2418.8571428571427,248.42857142857142
2020-04-22,Germany,150648,5279,246.0,2357.0,2270.714285714286,210.71428571428572
2020-04-23,Germany,153129,5575,296.0,2481.0,2204.4285714285716,217.57142857142858
2020-04-24,Germany,154999,5760,185.0,1870.0,1943.142857142857,201.14285714285714
2020-04-25,Germany,156513,5877,117.0,1514.0,1881.5714285714287,202.57142857142858
2020-04-26,Germany,157770,5976,99.0,1257.0,1798.0,198.57142857142858
2020-04-27,Germany,158758,6126,150.0,988.0,1670.4285714285713,180.57142857142858
2020-04-28,Germany,159912,6314,188.0,1154.0,1660.142857142857,183.0
2020-04-29,Germany,161539,6467,153.0,1627.0,1555.857142857143,169.71428571428572
2020-04-30,Germany,163009,6623,156.0,1470.0,1411.4285714285713,149.71428571428572
2020-05-01,Germany,164077,6736,113.0,1068.0,1296.857142857143,139.42857142857142
2020-05-02,Germany,164967,6812,76.0,890.0,1207.7142857142858,133.57142857142858
2020-05-03,Germany,165664,6866,54.0,697.0,1127.7142857142858,127.14285714285714
2020-05-04,Germany,166152,6993,127.0,488.0,1056.2857142857142,123.85714285714286
2020-05-05,Germany,167007,6993,0.0,855.0,1013.5714285714286,97.0
2020-05-06,Germany,168162,7275,282.0,1155.0,946.1428571428571,115.42857142857143
2020-05-07,Germany,169430,7392,117.0,1268.0,917.2857142857143,109.85714285714286
2020-05-08,Germany,170588,7510,118.0,1158.0,930.1428571428571,110.57142857142857
2020-05-09,Germany,171324,7549,39.0,736.0,908.1428571428571,105.28571428571429
2020-05-10,Germany,171879,7569,20.0,555.0,887.8571428571429,100.42857142857143
2020-05-11,Germany,172576,7661,92.0,697.0,917.7142857142857,95.42857142857143
