date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-23,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-24,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-25,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-26,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-27,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-28,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-29,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-30,Iran,0,0,0.0,0.0,0.0,0.0
2020-01-31,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-01,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-02,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-03,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-04,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-05,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-06,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-07,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-08,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-09,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-10,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-11,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-12,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-13,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-14,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-15,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-16,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-17,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-18,Iran,0,0,0.0,0.0,0.0,0.0
2020-02-19,Iran,2,2,2.0,2.0,0.2857142857142857,0.2857142857142857
2020-02-20,Iran,5,2,0.0,3.0,0.7142857142857143,0.2857142857142857
2020-02-21,Iran,18,4,2.0,13.0,2.5714285714285716,0.5714285714285714
2020-02-22,Iran,28,5,1.0,10.0,4.0,0.7142857142857143
