date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-23,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-24,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-25,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-26,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-27,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-28,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-29,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-30,Italy,0,0,0.0,0.0,0.0,0.0
2020-01-31,Italy,2,0,0.0,2.0,0.2857142857142857,0.0
2020-02-01,Italy,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-02,Italy,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-03,Italy,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-04,Italy,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-05,Italy,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-06,Italy,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-07,Italy,3,0,0.0,1.0,0.14285714285714285,0.0
2020-02-08,Italy,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-09,Italy,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-10,Italy,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-11,Italy,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-12,Italy,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-13,Italy,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-14,Italy,3,0,0.0,0.0,0.0,0.0
2020-02-15,Italy,3,0,0.0,0.0,0.0,0.0
2020-02-16,Italy,3,0,0.0,0.0,0.0,0.0
2020-02-17,Italy,3,0,0.0,0.0,0.0,0.0
2020-02-18,Italy,3,0,0.0,0.0,0.0,0.0
2020-02-19,Italy,3,0,0.0,0.0,0.0,0.0
