date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-23,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-24,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-25,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-26,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-27,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-28,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-29,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-30,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-01-31,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-01,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-02,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-03,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-04,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-05,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-06,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-07,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-08,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-09,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-10,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-11,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-12,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-13,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-14,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-15,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-16,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-17,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-18,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-19,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-20,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-21,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-22,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-23,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-24,Switzerland,0,0,0.0,0.0,0.0,0.0
2020-02-25,Switzerland,1,0,0.0,1.0,0.14285714285714285,0.0
2020-02-26,Switzerland,1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-27,Switzerland,8,0,0.0,7.0,1.1428571428571428,0.0
2020-02-28,Switzerland,8,0,0.0,0.0,1.1428571428571428,0.0
2020-02-29,Switzerland,18,0,0.0,10.0,2.5714285714285716,0.0
2020-03-01,Switzerland,27,0,0.0,9.0,3.857142857142857,0.0
2020-03-02,Switzerland,42,0,0.0,15.0,6.0,0.0
2020-03-03,Switzerland,56,0,0.0,14.0,7.857142857142857,0.0
2020-03-04,Switzerland,90,0,0.0,34.0,12.714285714285714,0.0
2020-03-05,Switzerland,114,1,1.0,24.0,15.142857142857142,0.14285714285714285
2020-03-06,Switzerland,214,1,0.0,100.0,29.428571428571427,0.14285714285714285
