date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-23,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-24,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-25,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-26,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-27,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-28,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-29,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-30,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-01-31,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-01,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-02,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-03,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-04,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-05,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-06,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-07,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-08,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-09,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-10,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-11,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-12,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-13,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-14,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-15,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-16,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-17,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-18,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-19,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-20,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-21,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-22,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-23,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-24,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-25,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-26,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-27,Nigeria,0,0,0.0,0.0,0.0,0.0
2020-02-28,Nigeria,1,0,0.0,1.0,0.14285714285714285,0.0
2020-02-29,Nigeria,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-01,Nigeria,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-02,Nigeria,1,0,0.0,0.0,0.14285714285714285,0.0
