date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,India,0,0,0.0,0.0,0.0,0.0
2020-01-23,India,0,0,0.0,0.0,0.0,0.0
2020-01-24,India,0,0,0.0,0.0,0.0,0.0
2020-01-25,India,0,0,0.0,0.0,0.0,0.0
2020-01-26,India,0,0,0.0,0.0,0.0,0.0
2020-01-27,India,0,0,0.0,0.0,0.0,0.0
2020-01-28,India,0,0,0.0,0.0,0.0,0.0
2020-01-29,India,0,0,0.0,0.0,0.0,0.0
2020-01-30,India,1,0,0.0,1.0,0.14285714285714285,0.0
2020-01-31,India,1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-01,India,1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-02,India,2,0,0.0,1.0,0.2857142857142857,0.0
2020-02-03,India,3,0,0.0,1.0,0.42857142857142855,0.0
2020-02-04,India,3,0,0.0,0.0,0.42857142857142855,0.0
2020-02-05,India,3,0,0.0,0.0,0.42857142857142855,0.0
2020-02-06,India,3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-07,India,3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-08,India,3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-09,India,3,0,0.0,0.0,0.14285714285714285,0.0
2020-02-10,India,3,0,0.0,0.0,0.0,0.0
2020-02-11,India,3,0,0.0,0.0,0.0,0.0
2020-02-12,India,3,0,0.0,0.0,0.0,0.0
2020-02-13,India,3,0,0.0,0.0,0.0,0.0
2020-02-14,India,3,0,0.0,0.0,0.0,0.0
2020-02-15,India,3,0,0.0,0.0,0.0,0.0
2020-02-16,India,3,0,0.0,0.0,0.0,0.0
2020-02-17,India,3,0,0.0,0.0,0.0,0.0
2020-02-18,India,3,0,0.0,0.0,0.0,0.0
2020-02-19,India,3,0,0.0,0.0,0.0,0.0
2020-02-20,India,3,0,0.0,0.0,0.0,0.0
2020-02-21,India,3,0,0.0,0.0,0.0,0.0
2020-02-22,India,3,0,0.0,0.0,0.0,0.0
2020-02-23,India,3,0,0.0,0.0,0.0,0.0
2020-02-24,India,3,0,0.0,0.0,0.0,0.0
2020-02-25,India,3,0,0.0,0.0,0.0,0.0
