date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-23,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-24,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-25,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-26,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-27,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-28,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-29,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-30,Serbia,0,0,0.0,0.0,0.0,0.0
2020-01-31,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-01,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-02,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-03,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-04,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-05,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-06,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-07,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-08,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-09,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-10,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-11,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-12,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-13,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-14,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-15,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-16,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-17,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-18,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-19,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-20,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-21,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-22,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-23,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-24,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-25,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-26,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-27,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-28,Serbia,0,0,0.0,0.0,0.0,0.0
2020-02-29,Serbia,0,0,0.0,0.0,0.0,0.0
2020-03-01,Serbia,0,0,0.0,0.0,0.0,0.0
2020-03-02,Serbia,0,0,0.0,0.0,0.0,0.0
2020-03-03,Serbia,0,0,0.0,0.0,0.0,0.0
2020-03-04,Serbia,0,0,0.0,0.0,0.0,0.0
2020-03-05,Serbia,0,0,0.0,0.0,0.0,0.0
2020-03-06,Serbia,1,0,0.0,1.0,0.14285714285714285,0.0
2020-03-07,Serbia,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-08,Serbia,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-09,Serbia,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-10,Serbia,5,0,0.0,4.0,0.7142857142857143,0.0
2020-03-11,Serbia,12,0,0.0,7.0,1.7142857142857142,0.0
2020-03-12,Serbia,19,0,0.0,7.0,2.7142857142857144,0.0
2020-03-13,Serbia,35,0,0.0,16.0,4.857142857142857,0.0
2020-03-14,Serbia,46,0,0.0,11.0,6.428571428571429,0.0
2020-03-15,Serbia,48,0,0.0,2.0,6.714285714285714,0.0
2020-03-16,Serbia,55,0,0.0,7.0,7.714285714285714,0.0
2020-03-17,Serbia,65,0,0.0,10.0,8.571428571428571,0.0
2020-03-18,Serbia,83,0,0.0,18.0,10.142857142857142,0.0
2020-03-19,Serbia,103,0,0.0,20.0,12.0,0.0
2020-03-20,Serbia,135,1,1.0,32.0,14.285714285714286,0.14285714285714285
2020-03-21,Serbia,171,1,0.0,36.0,17.857142857142858,0.14285714285714285
2020-03-22,Serbia,222,2,1.0,51.0,24.857142857142858,0.2857142857142857
2020-03-23,Serbia,249,3,1.0,27.0,27.714285714285715,0.42857142857142855
