date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,,,,,,,,
2020-03-22,1,1,,,,,,
2020-03-23,0,1,,,,,,
2020-03-24,2,3,,,,,,
2020-03-25,0,3,,,,,,
2020-03-26,0,3,,,,,,
2020-03-27,2,5,,,,,,
2020-03-28,0,5,,,,,,
2020-03-29,0,5,,,,,,
2020-03-30,2,7,,,,,,
2020-03-31,1,8,,,,,,
2020-04-01,1,9,,,,,,
2020-04-02,0,9,,,,,,
2020-04-03,0,9,,,,,,
2020-04-04,0,9,,,,,,
2020-04-05,0,9,,,,,,
2020-04-06,0,9,,,,,,
2020-04-07,0,9,,,,,,
2020-04-08,0,9,,,,,,
2020-04-09,1,10,,,,,,
2020-04-10,0,10,,,,,,
2020-04-11,0,10,,,,,,
2020-04-12,,,5,3,6,15,13,16
2020-04-13,,,5,3,6,20,16,22
2020-04-14,,,5,3,7,25,19,29
2020-04-15,,,6,3,8,31,22,37
2020-04-16,,,6,3,9,37,25,46
2020-04-17,,,6,3,9,43,28,55
2020-04-18,,,7,2,10,49,30,65
2020-04-19,,,7,2,11,56,32,76
2020-04-20,,,7,2,12,63,34,88
2020-04-21,,,7,2,13,70,36,101
2020-04-22,,,7,2,14,77,38,115
2020-04-23,,,7,2,14,84,40,129
2020-04-24,,,7,2,14,91,42,143
2020-04-25,,,7,2,15,98,44,158
2020-04-26,,,7,2,15,104,46,173
2020-04-27,,,7,1,15,111,47,187
2020-04-28,,,6,1,14,117,48,201
2020-04-29,,,6,1,14,123,49,215
2020-04-30,,,6,1,14,129,50,229
2020-05-01,,,6,1,14,135,51,242
2020-05-02,,,5,1,13,140,52,256
2020-05-03,,,5,1,13,145,53,268
2020-05-04,,,5,1,12,150,54,280
2020-05-05,,,5,1,12,155,55,292
2020-05-06,,,4,1,12,159,56,304
2020-05-07,,,4,1,11,163,57,315
2020-05-08,,,4,1,11,167,58,325
2020-05-09,,,4,1,10,171,59,335
2020-05-10,,,4,1,10,175,60,345
